taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
1642110  84216 581 10165 2433 59 6 gwa-t1 C3 C4
1642111  84216 581 10165 2439 59 6 gwa-t1 C3 C4
1642112  84216 581 10165 2098 59 6 gwa-t1 C3 C4
1642113  84216 581 10165 2600 59 6 gwa-t1 C3 C4
1642114  84216 581 10165 1159 59 6 gwa-t1 C3 C4
1642115  84216 581 10165 2124 59 6 gwa-t1 C3 C4
1642116  84216 581 10165 1557 59 6 gwa-t1 C3 C4
1642117  84216 581 10165 2879 59 6 gwa-t1 C3 C4
1642118  84216 581 10165  793 59 6 gwa-t1 C3 C4
1642119  84216 581 10165 1680 59 6 gwa-t1 C3 C4
1642120  84216 581 10165 1325 59 6 gwa-t1 C3 C4
1642121  84216 581 10165 3216 59 6 gwa-t1 C3 C4
1642122  84216 581 10165 2517 59 6 gwa-t1 C3 C4
1642123  84216 581 10165 2309 59 6 gwa-t1 C3 C4
1642124  84216 581 10165 2464 59 6 gwa-t1 C3 C4
1642125  84216 581 10165 2093 59 6 gwa-t1 C3 C4
1642126  84216 581 10165 1654 59 6 gwa-t1 C3 C4
1642127  84216 581 10165  714 59 6 gwa-t1 C3 C4
1642128  84216 581 10165  412 59 6 gwa-t1 C3 C4
1642129  84216 581 10165   42 59 6 gwa-t1 C3 C4
1642130  84216 581 10165 3655 59 6 gwa-t1 C3 C4
1642131  84216 581 10165 2155 59 6 gwa-t1 C3 C4
1642132  84216 581 10165 6137 59 6 gwa-t1 C3 C4
1642133  84216 581 10165 2227 59 6 gwa-t1 C3 C4
1642134  84216 581 10165 2058 59 6 gwa-t1 C3 C4
1642135  84216 581 10165 2775 59 6 gwa-t1 C3 C4
1642136  84216 581 10165 3563 59 6 gwa-t1 C3 C4
1642137  84216 581 10165 1573 59 6 gwa-t1 C3 C4
1642138  84216 581 10165 3238 59 6 gwa-t1 C3 C4
1642139  84216 581 10165 4090 59 6 gwa-t1 C3 C4
1642140  84216 581 10165 2825 59 6 gwa-t1 C3 C4
1642141  84216 581 10165 1249 59 6 gwa-t1 C3 C4
1642142  84216 581 10165 4379 59 6 gwa-t1 C3 C4
1642143  84216 581 10165 3832 59 6 gwa-t1 C3 C4
1642144  84216 581 10165  865 59 6 gwa-t1 C3 C4
1642145  84216 581 10165 4802 59 6 gwa-t1 C3 C4
1642146  84216 581 10165 3769 59 6 gwa-t1 C3 C4
1642147  84216 581 10165 4395 59 6 gwa-t1 C3 C4
1642148  84216 581 10165 1899 59 6 gwa-t1 C3 C4
1642149  84216 581 10165 2651 59 6 gwa-t1 C3 C4
1642150  84216 581 10165 5879 59 6 gwa-t1 C3 C4
1642151  84216 581 10165 2999 59 6 gwa-t1 C3 C4
1642152  84216 581 10165 3687 59 6 gwa-t1 C3 C4
1642153  84216 581 10165 1286 59 6 gwa-t1 C3 C4
1642154  84216 581 10165 1076 59 6 gwa-t1 C3 C4
1642155  84216 581 10165 2908 59 6 gwa-t1 C3 C4
1642156  84216 581 10165 2259 59 6 gwa-t1 C3 C4
1642157  84216 581 10165 3791 59 6 gwa-t1 C3 C4
1642158  84216 581 10165 2113 59 6 gwa-t1 C3 C4
1642159  84216 581 10165 3127 59 6 gwa-t1 C3 C4
1642160  84216 581 10165 4137 59 6 gwa-t1 C3 C4
1642161  84216 581 10165 5152 59 6 gwa-t1 C3 C4
1642162  84216 581 10165 2887 59 6 gwa-t1 C3 C4
1642163  84216 581 10165  931 59 6 gwa-t1 C3 C4
1642164  84216 581 10165 1265 59 6 gwa-t1 C3 C4
1642165  84216 581 10165 2831 59 6 gwa-t1 C3 C4
1642166  84216 581 10165  585 59 6 gwa-t1 C3 C4
1642167  84216 581 10165 3601 59 6 gwa-t1 C3 C4
1642168  84216 581 10165 3425 59 6 gwa-t1 C3 C4
1642169  84216 581 10165 3547 59 6 gwa-t1 C3 C4
1642170  84216 581 10165 3757 59 6 gwa-t1 C3 C4
1642171  84216 581 10165 2551 59 6 gwa-t1 C3 C4
1642172  84216 581 10165  543 59 6 gwa-t1 C3 C4
1642173  84216 581 10165  931 59 6 gwa-t1 C3 C4
1642174  84216 581 10165 1565 59 6 gwa-t1 C3 C4
1642175  84216 581 10165 1372 59 6 gwa-t1 C3 C4
1642176  84216 581 10165 1003 59 6 gwa-t1 C3 C4
1642177  84216 581 10165  297 59 6 gwa-t1 C3 C4
1642178  84216 581 10165  662 59 6 gwa-t1 C3 C4
1642179  84216 581 10165  912 59 6 gwa-t1 C3 C4
1642180  84216 581 10165  394 59 6 gwa-t1 C3 C4
1642181  84216 581 10165  845 59 6 gwa-t1 C3 C4
1642182  84216 581 10165 1064 59 6 gwa-t1 C3 C4
1642183  84216 581 10165  904 59 6 gwa-t1 C3 C4
1642184  84216 581 10165 1272 59 6 gwa-t1 C3 C4
1642185  84216 581 10165  937 59 6 gwa-t1 C3 C4
1642186  84216 581 10165  476 59 6 gwa-t1 C3 C4
1642187  84216 581 10165 1281 59 6 gwa-t1 C3 C4
1642188  84216 581 10165 1016 59 6 gwa-t1 C3 C4
1642189  84216 581 10165 1155 59 6 gwa-t1 C3 C4
1642190  84216 581 10165  857 59 6 gwa-t1 C3 C4
1642191  84216 581 10165  698 59 6 gwa-t1 C3 C4
1642192  84216 581 10165 1082 59 6 gwa-t1 C3 C4
1642193  84216 581 10165  158 59 6 gwa-t1 C3 C4
1642194  84216 581 10165 1191 59 6 gwa-t1 C3 C4
1642195  84216 581 10165 1613 59 6 gwa-t1 C3 C4
1642196  84216 581 10165  819 59 6 gwa-t1 C3 C4
1642197  84216 581 10165 1108 59 6 gwa-t1 C3 C4
1642198  84216 581 10165  561 59 6 gwa-t1 C3 C4
1642199  84216 581 10165  986 59 6 gwa-t1 C3 C4
1642200  84216 581 10165  661 59 6 gwa-t1 C3 C4
1642201  84216 581 10165 1360 59 6 gwa-t1 C3 C4
1642202  84216 581 10165  673 59 6 gwa-t1 C3 C4
1642203  84216 581 10165  630 59 6 gwa-t1 C3 C4
1642204  84216 581 10165  766 59 6 gwa-t1 C3 C4
1642205  84216 581 10165  599 59 6 gwa-t1 C3 C4
1642206  84216 581 10165 1096 59 6 gwa-t1 C3 C4
1642207  84216 581 10165 1153 59 6 gwa-t1 C3 C4
1642208  84216 581 10165  737 59 6 gwa-t1 C3 C4
1642209  84216 581 10165 1148 59 6 gwa-t1 C3 C4
1642210  84216 581 10165 1568 59 6 gwa-t1 C3 C4
1642211  84216 581 10165 1136 59 6 gwa-t1 C3 C4
1642212  84216 581 10165 1104 59 6 gwa-t1 C3 C4
1642213  84216 581 10165 1033 59 6 gwa-t1 C3 C4
1642214  84216 581 10165 1256 59 6 gwa-t1 C3 C4
1642215  84216 581 10165 1203 59 6 gwa-t1 C3 C4
1642216  84216 581 10165 1461 59 6 gwa-t1 C3 C4
1642217  84216 581 10165  534 59 6 gwa-t1 C3 C4
1642218  84216 581 10165  956 59 6 gwa-t1 C3 C4
1642219  84216 581 10165  951 59 6 gwa-t1 C3 C4
1642220  84216 581 10165  893 59 6 gwa-t1 C3 C4
1642221  84216 581 10165  940 59 6 gwa-t1 C3 C4
1642222  84216 581 10165  468 59 6 gwa-t1 C3 C4
1642223  84216 581 10165 1328 59 6 gwa-t1 C3 C4
1642224  84216 581 10165  842 59 6 gwa-t1 C3 C4
1642225  84216 581 10165  798 59 6 gwa-t1 C3 C4
1642226  84216 581 10165  987 59 6 gwa-t1 C3 C4
1642227  84216 581 10165  946 59 6 gwa-t1 C3 C4
1642228  84216 581 10165  574 59 6 gwa-t1 C3 C4
1642229  84216 581 10165  796 59 6 gwa-t1 C3 C4
1642230  84216 581 10165  836 59 6 gwa-t1 C3 C4
1642231  84216 581 10165 1126 59 6 gwa-t1 C3 C4
1642232  84216 581 10165  963 59 6 gwa-t1 C3 C4
1642233  84216 581 10165  670 59 6 gwa-t1 C3 C4
1642234  84216 581 10165 1524 59 6 gwa-t1 C3 C4
1642235  84216 581 10165  870 59 6 gwa-t1 C3 C4
1642236  84216 581 10165 1399 59 6 gwa-t1 C3 C4
1642237  84216 581 10165 1271 59 6 gwa-t1 C3 C4
1642238  84216 581 10165 1381 59 6 gwa-t1 C3 C4
1642239  84216 581 10165  824 59 6 gwa-t1 C3 C4
1642240  84216 581 10165  963 59 6 gwa-t1 C3 C4
1642241  84216 581 10165 1057 59 6 gwa-t1 C3 C4
1642242  84216 581 10165  922 59 6 gwa-t1 C3 C4
1642243  84216 581 10165  840 59 6 gwa-t1 C3 C4
1642244  84216 581 10165 1579 59 6 gwa-t1 C3 C4
1642245  84216 581 10165  834 59 6 gwa-t1 C3 C4
1642246  84216 581 10165  452 59 6 gwa-t1 C3 C4
1642247  84216 581 10165  888 59 6 gwa-t1 C3 C4
1642248  84216 581 10165 1433 59 6 gwa-t1 C3 C4
1642249  84216 581 10165  730 59 6 gwa-t1 C3 C4
1642250  84216 581 10165  908 59 6 gwa-t1 C3 C4
1642251  84216 581 10165  345 59 6 gwa-t1 C3 C4
1642252  84216 581 10165 1080 59 6 gwa-t1 C3 C4
1642253  84216 581 10165  864 59 6 gwa-t1 C3 C4
1642254  84216 581 10165 1195 59 6 gwa-t1 C3 C4
1642255  84216 581 10165  853 59 6 gwa-t1 C3 C4
1642256  84216 581 10165  518 59 6 gwa-t1 C3 C4
1642257  84216 581 10165 1293 59 6 gwa-t1 C3 C4
1642258  84216 581 10165 1562 59 6 gwa-t1 C3 C4
1642259  84216 581 10165 1085 59 6 gwa-t1 C3 C4
1642260  84216 581 10165 1229 59 6 gwa-t1 C3 C4
1642261  84216 581 10165  692 59 6 gwa-t1 C3 C4
1642262  84216 581 10165 1288 59 6 gwa-t1 C3 C4
1642263  84216 581 10165 1097 59 6 gwa-t1 C3 C4
1642264  84216 581 10165 1104 59 6 gwa-t1 C3 C4
1642265  84216 581 10165 1331 59 6 gwa-t1 C3 C4
1642266  84216 581 10165 1436 59 6 gwa-t1 C3 C4
1642267  84216 581 10165  720 59 6 gwa-t1 C3 C4
1642268  84216 581 10165  979 59 6 gwa-t1 C3 C4
1642269  84216 581 10165  528 59 6 gwa-t1 C3 C4
1642270  84216 581 10165  889 59 6 gwa-t1 C3 C4
1642271  84216 581 10165 1150 59 6 gwa-t1 C3 C4
1642272  84216 581 10165  948 59 6 gwa-t1 C3 C4
1642273  84216 581 10165 1009 59 6 gwa-t1 C3 C4
1642274  84216 581 10165  763 59 6 gwa-t1 C3 C4
1642275  84216 581 10165  469 59 6 gwa-t1 C3 C4
1642276  84216 581 10165  882 59 6 gwa-t1 C3 C4
1642277  84216 581 10165 1008 59 6 gwa-t1 C3 C4
1642278  84216 581 10165  956 59 6 gwa-t1 C3 C4
1642279  84216 581 10165  875 59 6 gwa-t1 C3 C4
1642280  84216 581 10165  650 59 6 gwa-t1 C3 C4
1642281  84216 581 10165 1158 59 6 gwa-t1 C3 C4
1642282  84216 581 10165 1163 59 6 gwa-t1 C3 C4
1642283  84216 581 10165 1165 59 6 gwa-t1 C3 C4
1642284  84216 581 10165 1061 59 6 gwa-t1 C3 C4
1642285  84216 581 10165  992 59 6 gwa-t1 C3 C4
1642286  84216 581 10165 1264 59 6 gwa-t1 C3 C4
1642287  84216 581 10165  871 59 6 gwa-t1 C3 C4
1642288  84216 581 10165 1195 59 6 gwa-t1 C3 C4
1642289  84216 581 10165 1082 59 6 gwa-t1 C3 C4
1642290  84216 581 10165 1068 59 6 gwa-t1 C3 C4
1642291  84216 581 10165 1078 59 6 gwa-t1 C3 C4
1642292  84216 581 10165  821 59 6 gwa-t1 C3 C4
1642293  84216 581 10165 1648 59 6 gwa-t1 C3 C4
1642294  84216 581 10165 1445 59 6 gwa-t1 C3 C4
1642295  84216 581 10165  273 59 6 gwa-t1 C3 C4
1642296  84216 581 10165  579 59 6 gwa-t1 C3 C4
1642297  84216 581 10165 1245 59 6 gwa-t1 C3 C4
1642298  84216 581 10165  334 59 6 gwa-t1 C3 C4
1642299  84216 581 10165  970 59 6 gwa-t1 C3 C4
1642300  84216 581 10165  538 59 6 gwa-t1 C3 C4
1642301  84216 581 10165 1037 59 6 gwa-t1 C3 C4
1642302  84216 581 10165  849 59 6 gwa-t1 C3 C4
1642303  84216 581 10165  688 59 6 gwa-t1 C3 C4
1642304  84216 581 10165 1141 59 6 gwa-t1 C3 C4
1642305  84216 581 10165 1247 59 6 gwa-t1 C3 C4
1642306  84216 581 10165  977 59 6 gwa-t1 C3 C4
1642307  84216 581 10165 1520 59 6 gwa-t1 C3 C4
1642308  84216 581 10165 1075 59 6 gwa-t1 C3 C4
1642309  84216 581 10165 1511 59 6 gwa-t1 C3 C4
1642310  84216 581 10165  860 59 6 gwa-t1 C3 C4
1642311  84216 581 10165 1058 59 6 gwa-t1 C3 C4
1642312  84216 581 10165  680 59 6 gwa-t1 C3 C4
1642313  84216 581 10165  810 59 6 gwa-t1 C3 C4
1642314  84216 581 10165  866 59 6 gwa-t1 C3 C4
1642315  84216 581 10165  832 59 6 gwa-t1 C3 C4
1642316  84216 581 10165 1141 59 6 gwa-t1 C3 C4
1642317  84216 581 10165 1059 59 6 gwa-t1 C3 C4
1642318  84216 581 10165  887 59 6 gwa-t1 C3 C4
1642319  84216 581 10165 1033 59 6 gwa-t1 C3 C4
1642320  84216 581 10165 1093 59 6 gwa-t1 C3 C4
1642321  84216 581 10165  558 59 6 gwa-t1 C3 C4
1642322  84216 581 10165 1514 59 6 gwa-t1 C3 C4
1642323  84216 581 10165  904 59 6 gwa-t1 C3 C4
1642324  84216 581 10165  952 59 6 gwa-t1 C3 C4
1642325  84216 581 10165  978 59 6 gwa-t1 C3 C4
1642326  84216 581 10165  667 59 6 gwa-t1 C3 C4
1642327  84216 581 10165  740 59 6 gwa-t1 C3 C4
1642328  84216 581 10165 1317 59 6 gwa-t1 C3 C4
1642329  84216 581 10165  575 59 6 gwa-t1 C3 C4
1642330  84216 581 10165 1198 59 6 gwa-t1 C3 C4
1642331  84216 581 10165  729 59 6 gwa-t1 C3 C4
1642332  84216 581 10165 1141 59 6 gwa-t1 C3 C4
1642333  84216 581 10165 1232 59 6 gwa-t1 C3 C4
1642334  84216 581 10165  426 59 6 gwa-t1 C3 C4
1642335  84216 581 10165 1127 59 6 gwa-t1 C3 C4
1642336  84216 581 10165  748 59 6 gwa-t1 C3 C4
1642337  84216 581 10165  678 59 6 gwa-t1 C3 C4
1642338  84216 581 10165  380 59 6 gwa-t1 C3 C4
1642339  84216 581 10165  816 59 6 gwa-t1 C3 C4
1642340  84216 581 10165  647 59 6 gwa-t1 C3 C4
1642341  84216 581 10165 1515 59 6 gwa-t1 C3 C4
1642342  84216 581 10165 1476 59 6 gwa-t1 C3 C4
1642343  84216 581 10165  938 59 6 gwa-t1 C3 C4
1642344  84216 581 10165  862 59 6 gwa-t1 C3 C4
1642345  84216 581 10165  884 59 6 gwa-t1 C3 C4
1642346  84216 581 10165 1266 59 6 gwa-t1 C3 C4
1642347  84216 581 10165  682 59 6 gwa-t1 C3 C4
1642348  84216 581 10165  679 59 6 gwa-t1 C3 C4
1642349  84216 581 10165  961 59 6 gwa-t1 C3 C4
1642350  84216 581 10165  961 59 6 gwa-t1 C3 C4
1642351  84216 581 10165  942 59 6 gwa-t1 C3 C4
1642352  84216 581 10165  950 59 6 gwa-t1 C3 C4
1642353  84216 581 10165 1004 59 6 gwa-t1 C3 C4
1642354  84216 581 10165  524 59 6 gwa-t1 C3 C4
1642355  84216 581 10165  869 59 6 gwa-t1 C3 C4
1642356  84216 581 10165  823 59 6 gwa-t1 C3 C4
1642357  84216 581 10165  796 59 6 gwa-t1 C3 C4
1642358  84216 581 10165 1384 59 6 gwa-t1 C3 C4
1642359  84216 581 10165  876 59 6 gwa-t1 C3 C4
1642360  84216 581 10165  573 59 6 gwa-t1 C3 C4
1642361  84216 581 10165 1122 59 6 gwa-t1 C3 C4
1642362  84216 581 10165 1020 59 6 gwa-t1 C3 C4
1642363  84216 581 10165 1035 59 6 gwa-t1 C3 C4
1642364  84216 581 10165 1209 59 6 gwa-t1 C3 C4
1642365  84216 581 10165  903 59 6 gwa-t1 C3 C4
1642366  84216 581 10165 1648 59 6 gwa-t1 C3 C4
1642367  84216 581 10165  471 59 6 gwa-t1 C3 C4
1642368  84216 581 10165 1288 59 6 gwa-t1 C3 C4
1642369  84216 581 10165  826 59 6 gwa-t1 C3 C4
1642370  84216 581 10165  565 59 6 gwa-t1 C3 C4
1642371  84216 581 10165 1076 59 6 gwa-t1 C3 C4
1642372  84216 581 10165  904 59 6 gwa-t1 C3 C4
1642373  84216 581 10165  970 59 6 gwa-t1 C3 C4
1642374  84216 581 10165  911 59 6 gwa-t1 C3 C4
1642375  84216 581 10165  657 59 6 gwa-t1 C3 C4
1642376  84216 581 10165  823 59 6 gwa-t1 C3 C4
1642377  84216 581 10165 1121 59 6 gwa-t1 C3 C4
1642378  84216 581 10165  608 59 6 gwa-t1 C3 C4
1642379  84216 581 10165  817 59 6 gwa-t1 C3 C4
1642380  84216 581 10165  716 59 6 gwa-t1 C3 C4
1642381  84216 581 10165  485 59 6 gwa-t1 C3 C4
1642382  84216 581 10165 1265 59 6 gwa-t1 C3 C4
1642383  84216 581 10165  970 59 6 gwa-t1 C3 C4
1642384  84216 581 10165 1268 59 6 gwa-t1 C3 C4
1642385  84216 581 10165 1060 59 6 gwa-t1 C3 C4
1642386  84216 581 10165  566 59 6 gwa-t1 C3 C4
1642387  84216 581 10165  925 59 6 gwa-t1 C3 C4
1642388  84216 581 10165 1015 59 6 gwa-t1 C3 C4
1642389  84216 581 10165  488 59 6 gwa-t1 C3 C4
1642390  84216 581 10165 1112 59 6 gwa-t1 C3 C4
1642391  84216 581 10165 1137 59 6 gwa-t1 C3 C4
1642392  84216 581 10165  691 59 6 gwa-t1 C3 C4
1642393  84216 581 10165 1109 59 6 gwa-t1 C3 C4
1642394  84216 581 10165 1214 59 6 gwa-t1 C3 C4
1642395  84216 581 10165 1513 59 6 gwa-t1 C3 C4
1642396  84216 581 10165  851 59 6 gwa-t1 C3 C4
1642397  84216 581 10165  903 59 6 gwa-t1 C3 C4
1642398  84216 581 10165 1370 59 6 gwa-t1 C3 C4
1642399  84216 581 10165  808 59 6 gwa-t1 C3 C4
1642400  84216 581 10165  676 59 6 gwa-t1 C3 C4
1642401  84216 581 10165 1597 59 6 gwa-t1 C3 C4
1642402  84216 581 10165  800 59 6 gwa-t1 C3 C4
1642403  84216 581 10165  956 59 6 gwa-t1 C3 C4
1642404  84216 581 10165  749 59 6 gwa-t1 C3 C4
1642405  84216 581 10165  484 59 6 gwa-t1 C3 C4
1642406  84216 581 10165 1171 59 6 gwa-t1 C3 C4
1642407  84216 581 10165 1187 59 6 gwa-t1 C3 C4
1642408  84216 581 10165 1172 59 6 gwa-t1 C3 C4
1642409  84216 581 10165 1398 59 6 gwa-t1 C3 C4
1642410  84216 581 10165 1324 59 6 gwa-t1 C3 C4
1642411  84216 581 10165  505 59 6 gwa-t1 C3 C4
1642412  84216 581 10165 1062 59 6 gwa-t1 C3 C4
1642413  84216 581 10165 1230 59 6 gwa-t1 C3 C4
1642414  84216 581 10165  953 59 6 gwa-t1 C3 C4
1642415  84216 581 10165 1004 59 6 gwa-t1 C3 C4
1642416  84216 581 10165 1332 59 6 gwa-t1 C3 C4
1642417  84216 581 10165  816 59 6 gwa-t1 C3 C4
1642418  84216 581 10165 1203 59 6 gwa-t1 C3 C4
1642419  84216 581 10165 1038 59 6 gwa-t1 C3 C4
1642420  84216 581 10165  787 59 6 gwa-t1 C3 C4
1642421  84216 581 10165  857 59 6 gwa-t1 C3 C4
1642422  84216 581 10165 1224 59 6 gwa-t1 C3 C4
1642423  84216 581 10165  784 59 6 gwa-t1 C3 C4
1642424  84216 581 10165  590 59 6 gwa-t1 C3 C4
1642425  84216 581 10165 1019 59 6 gwa-t1 C3 C4
1642426  84216 581 10165  611 59 6 gwa-t1 C3 C4
1642427  84216 581 10165 1367 59 6 gwa-t1 C3 C4
1642428  84216 581 10165  642 59 6 gwa-t1 C3 C4
1642429  84216 581 10165  401 59 6 gwa-t1 C3 C4
1642430  84216 581 10165 1034 59 6 gwa-t1 C3 C4
1642431  84216 581 10165  936 59 6 gwa-t1 C3 C4
1642432  84216 581 10165 1016 59 6 gwa-t1 C3 C4
1642433  84216 581 10165 1137 59 6 gwa-t1 C3 C4
1642434  84216 581 10165  748 59 6 gwa-t1 C3 C4
1642435  84216 581 10165  568 59 6 gwa-t1 C3 C4
1642436  84216 581 10165  338 59 6 gwa-t1 C3 C4
1642437  84216 581 10165  591 59 6 gwa-t1 C3 C4
1642438  84216 581 10165  717 59 6 gwa-t1 C3 C4
1642439  84216 581 10165  728 59 6 gwa-t1 C3 C4
1642440  84216 581 10165  513 59 6 gwa-t1 C3 C4
1642441  84216 581 10165  232 59 6 gwa-t1 C3 C4
1642442  84216 581 10165  694 59 6 gwa-t1 C3 C4
1642443  84216 581 10165  783 59 6 gwa-t1 C3 C4
1642444  84216 581 10165  794 59 6 gwa-t1 C3 C4
1642445  84216 581 10165 1482 59 6 gwa-t1 C3 C4
1642446  84216 581 10165  591 59 6 gwa-t1 C3 C4
1642447  84216 581 10165 1118 59 6 gwa-t1 C3 C4
1642448  84216 581 10165  814 59 6 gwa-t1 C3 C4
1642449  84216 581 10165 1145 59 6 gwa-t1 C3 C4
1642450  84216 581 10165  687 59 6 gwa-t1 C3 C4
1642451  84216 581 10165  917 59 6 gwa-t1 C3 C4
1642452  84216 581 10165  937 59 6 gwa-t1 C3 C4
1642453  84216 581 10165 1075 59 6 gwa-t1 C3 C4
1642454  84216 581 10165 1320 59 6 gwa-t1 C3 C4
1642455  84216 581 10165  490 59 6 gwa-t1 C3 C4
1642456  84216 581 10165 1246 59 6 gwa-t1 C3 C4
1642457  84216 581 10165 1414 59 6 gwa-t1 C3 C4
1642458  84216 581 10165  984 59 6 gwa-t1 C3 C4
1642459  84216 581 10165  821 59 6 gwa-t1 C3 C4
1642460  84216 581 10165 1038 59 6 gwa-t1 C3 C4
1642461  84216 581 10165 1134 59 6 gwa-t1 C3 C4
1642462  84216 581 10165  581 59 6 gwa-t1 C3 C4
1642463  84216 581 10165  925 59 6 gwa-t1 C3 C4
1642464  84216 581 10165 1180 59 6 gwa-t1 C3 C4
1642465  84216 581 10165  669 59 6 gwa-t1 C3 C4
1642466  84216 581 10165 1063 59 6 gwa-t1 C3 C4
1642467  84216 581 10165 1130 59 6 gwa-t1 C3 C4
1642468  84216 581 10165  378 59 6 gwa-t1 C3 C4
1642469  84216 581 10165 1081 59 6 gwa-t1 C3 C4
1642470  84216 581 10165 1360 59 6 gwa-t1 C3 C4
1642471  84216 581 10165 1356 59 6 gwa-t1 C3 C4
1642472  84216 581 10165  776 59 6 gwa-t1 C3 C4
1642473  84216 581 10165 1190 59 6 gwa-t1 C3 C4
1642474  84216 581 10165 1096 59 6 gwa-t1 C3 C4
1642475  84216 581 10165 1440 59 6 gwa-t1 C3 C4
1642476  84216 581 10165 1195 59 6 gwa-t1 C3 C4
1642477  84216 581 10165  806 59 6 gwa-t1 C3 C4
1642478  84216 581 10165  497 59 6 gwa-t1 C3 C4
1642479  84216 581 10165  575 59 6 gwa-t1 C3 C4
1642480  84216 581 10165  839 59 6 gwa-t1 C3 C4
1642481  84216 581 10165 1459 59 6 gwa-t1 C3 C4
1642482  84216 581 10165 1041 59 6 gwa-t1 C3 C4
1642483  84216 581 10165  677 59 6 gwa-t1 C3 C4
1642484  84216 581 10165  679 59 6 gwa-t1 C3 C4
1642485  84216 581 10165 1017 59 6 gwa-t1 C3 C4
1642486  84216 581 10165  931 59 6 gwa-t1 C3 C4
1642487  84216 581 10165  285 59 6 gwa-t1 C3 C4
1642488  84216 581 10165  713 59 6 gwa-t1 C3 C4
1642489  84216 581 10165  724 59 6 gwa-t1 C3 C4
1642490  84216 581 10165 1267 59 6 gwa-t1 C3 C4
1642491  84216 581 10165 1378 59 6 gwa-t1 C3 C4
1642492  84216 581 10165  687 59 6 gwa-t1 C3 C4
1642493  84216 581 10165  424 59 6 gwa-t1 C3 C4
1642494  84216 581 10165  702 59 6 gwa-t1 C3 C4
1642495  84216 581 10165 1467 59 6 gwa-t1 C3 C4
1642496  84216 581 10165  562 59 6 gwa-t1 C3 C4
1642497  84216 581 10165 1174 59 6 gwa-t1 C3 C4
1642498  84216 581 10165 1252 59 6 gwa-t1 C3 C4
1642499  84216 581 10165 1050 59 6 gwa-t1 C3 C4
1642500  84216 581 10165  711 59 6 gwa-t1 C3 C4
1642501  84216 581 10165  967 59 6 gwa-t1 C3 C4
1642502  84216 581 10165  443 59 6 gwa-t1 C3 C4
1642503  84216 581 10165 1312 59 6 gwa-t1 C3 C4
1642504  84216 581 10165  609 59 6 gwa-t1 C3 C4
1642505  84216 581 10165  916 59 6 gwa-t1 C3 C4
1642506  84216 581 10165 1112 59 6 gwa-t1 C3 C4
1642507  84216 581 10165 1073 59 6 gwa-t1 C3 C4
1642508  84216 581 10165  797 59 6 gwa-t1 C3 C4
1642509  84216 581 10165 1033 59 6 gwa-t1 C3 C4
1642510  84216 581 10165 1204 59 6 gwa-t1 C3 C4
1642511  84216 581 10165  669 59 6 gwa-t1 C3 C4
1642512  84216 581 10165 1254 59 6 gwa-t1 C3 C4
1642513  84216 581 10165  740 59 6 gwa-t1 C3 C4
1642514  84216 581 10165 1233 59 6 gwa-t1 C3 C4
1642515  84216 581 10165 1474 59 6 gwa-t1 C3 C4
1642516  84216 581 10165  926 59 6 gwa-t1 C3 C4
1642517  84216 581 10165  819 59 6 gwa-t1 C3 C4
1642518  84216 581 10165 1057 59 6 gwa-t1 C3 C4
1642519  84216 581 10165  540 59 6 gwa-t1 C3 C4
1642520  84216 581 10165  914 59 6 gwa-t1 C3 C4
1642521  84216 581 10165 1207 59 6 gwa-t1 C3 C4
1642522  84216 581 10165  736 59 6 gwa-t1 C3 C4
1642523  84216 581 10165  913 59 6 gwa-t1 C3 C4
1642524  84216 581 10165  746 59 6 gwa-t1 C3 C4
1642525  84216 581 10165  798 59 6 gwa-t1 C3 C4
1642526  84216 581 10165 1159 59 6 gwa-t1 C3 C4
1642527  84216 581 10165  867 59 6 gwa-t1 C3 C4
1642528  84216 581 10165 1234 59 6 gwa-t1 C3 C4
1642529  84216 581 10165  882 59 6 gwa-t1 C3 C4
1642530  84216 581 10165  361 59 6 gwa-t1 C3 C4
1642531  84216 581 10165 1159 59 6 gwa-t1 C3 C4
1642532  84216 581 10165 1114 59 6 gwa-t1 C3 C4
1642533  84216 581 10165  914 59 6 gwa-t1 C3 C4
1642534  84216 581 10165 1295 59 6 gwa-t1 C3 C4
1642535  84216 581 10165 1058 59 6 gwa-t1 C3 C4
1642536  84216 581 10165  566 59 6 gwa-t1 C3 C4
1642537  84216 581 10165  868 59 6 gwa-t1 C3 C4
1642538  84216 581 10165  974 59 6 gwa-t1 C3 C4
1642539  84216 581 10165 1021 59 6 gwa-t1 C3 C4
1642540  84216 581 10165  897 59 6 gwa-t1 C3 C4
1642541  84216 581 10165  377 59 6 gwa-t1 C3 C4
1642542  84216 581 10165 1412 59 6 gwa-t1 C3 C4
1642543  84216 581 10165  340 59 6 gwa-t1 C3 C4
1642544  84216 581 10165  992 59 6 gwa-t1 C3 C4
1642545  84216 581 10165  876 59 6 gwa-t1 C3 C4
1642546  84216 581 10165 1304 59 6 gwa-t1 C3 C4
1642547  84216 581 10165  791 59 6 gwa-t1 C3 C4
1642548  84216 581 10165 1082 59 6 gwa-t1 C3 C4
1642549  84216 581 10165  717 59 6 gwa-t1 C3 C4
1642550  84216 581 10165 1499 59 6 gwa-t1 C3 C4
1642551  84216 581 10165 1199 59 6 gwa-t1 C3 C4
1642552  84216 581 10165 1260 59 6 gwa-t1 C3 C4
