"TaskId" "JobId" "ThinkTime" "RunTime" "UserId" "SiteId"
750 61 -1 1109 "U61" "P7"
751 61 -1 2317 "U61" "P7"
752 61 -1 839 "U61" "P7"
753 61 -1 695 "U61" "P7"
754 61 -1 912 "U61" "P7"
755 61 -1 1210 "U61" "P7"
756 61 -1 1227 "U61" "P7"
757 61 -1 734 "U61" "P7"
758 61 -1 1762 "U61" "P7"
759 61 -1 2060 "U61" "P7"
760 61 -1 496 "U61" "P7"
761 61 -1 1290 "U61" "P7"
762 61 -1 1683 "U61" "P7"
763 61 -1 1886 "U61" "P7"
764 61 -1 895 "U61" "P7"
765 61 -1 323 "U61" "P7"
766 61 -1 1086 "U61" "P7"
767 61 -1 1404 "U61" "P7"
768 61 -1 1684 "U61" "P7"
769 61 -1 311 "U61" "P7"
770 61 -1 875 "U61" "P7"
771 61 -1 976 "U61" "P7"
772 61 -1 893 "U61" "P7"
773 61 -1 1859 "U61" "P7"
774 61 -1 410 "U61" "P7"
775 61 -1 810 "U61" "P7"
776 61 -1 489 "U61" "P7"
777 61 -1 313 "U61" "P7"
778 61 -1 1850 "U61" "P7"
779 61 -1 846 "U61" "P7"
780 61 -1 1405 "U61" "P7"
781 61 -1 586 "U61" "P7"
782 61 -1 1953 "U61" "P7"
783 61 -1 803 "U61" "P7"
784 61 -1 1342 "U61" "P7"
785 61 -1 893 "U61" "P7"
786 61 -1 1606 "U61" "P7"
787 61 -1 542 "U61" "P7"
788 61 -1 1862 "U61" "P7"
789 61 -1 691 "U61" "P7"
790 61 -1 529 "U61" "P7"
791 61 -1 1682 "U61" "P7"
792 61 -1 1850 "U61" "P7"
793 61 -1 1435 "U61" "P7"
794 61 -1 925 "U61" "P7"
795 62 26 1076 "U62" "P7"
796 62 -1 1098 "U62" "P7"
797 62 -1 316 "U62" "P7"
798 62 -1 1265 "U62" "P7"
799 62 -1 1283 "U62" "P7"
800 62 -1 796 "U62" "P7"
801 62 -1 515 "U62" "P7"
802 63 1 1906 "U63" "P7"
803 63 -1 916 "U63" "P7"
804 63 -1 2187 "U63" "P7"
805 63 -1 1003 "U63" "P7"
806 63 -1 1292 "U63" "P7"
807 63 -1 1654 "U63" "P7"
808 63 -1 1758 "U63" "P7"
809 63 -1 1915 "U63" "P7"
810 63 -1 1344 "U63" "P7"
811 63 -1 1597 "U63" "P7"
812 63 -1 2064 "U63" "P7"
813 63 -1 1413 "U63" "P7"
814 63 -1 2112 "U63" "P7"
815 63 -1 1381 "U63" "P7"
816 63 -1 642 "U63" "P7"
817 64 19 1536 "U64" "P7"
818 64 -1 302 "U64" "P7"
819 64 -1 1507 "U64" "P7"
820 64 -1 475 "U64" "P7"
821 64 -1 1005 "U64" "P7"
822 64 -1 1607 "U64" "P7"
823 64 -1 752 "U64" "P7"
824 65 2 328 "U65" "P7"
825 65 -1 1140 "U65" "P7"
826 65 -1 843 "U65" "P7"
827 66 1300 1885 "U66" "P7"
828 66 -1 542 "U66" "P7"
829 66 -1 359 "U66" "P7"
830 66 -1 745 "U66" "P7"
831 66 -1 2061 "U66" "P7"
832 66 -1 1719 "U66" "P7"
833 66 -1 757 "U66" "P7"
834 66 -1 275 "U66" "P7"
835 67 2 1432 "U67" "P7"
836 68 4 328 "U68" "P7"
837 68 -1 1111 "U68" "P7"
838 68 -1 793 "U68" "P7"
839 68 -1 962 "U68" "P7"
840 68 -1 1440 "U68" "P7"
841 68 -1 1563 "U68" "P7"
842 68 -1 1373 "U68" "P7"
843 68 -1 227 "U68" "P7"
844 68 -1 1587 "U68" "P7"
845 68 -1 974 "U68" "P7"
846 68 -1 1867 "U68" "P7"
847 68 -1 1432 "U68" "P7"
848 68 -1 936 "U68" "P7"
849 68 -1 448 "U68" "P7"
850 68 -1 1471 "U68" "P7"
851 68 -1 575 "U68" "P7"
852 68 -1 1167 "U68" "P7"
853 68 -1 598 "U68" "P7"
854 68 -1 381 "U68" "P7"
855 68 -1 1338 "U68" "P7"
856 68 -1 1348 "U68" "P7"
857 68 -1 1683 "U68" "P7"
858 68 -1 2105 "U68" "P7"
859 68 -1 1457 "U68" "P7"
860 68 -1 1205 "U68" "P7"
861 68 -1 1253 "U68" "P7"
862 68 -1 1720 "U68" "P7"
863 68 -1 619 "U68" "P7"
864 68 -1 663 "U68" "P7"
865 68 -1 590 "U68" "P7"
866 68 -1 1753 "U68" "P7"
867 68 -1 1612 "U68" "P7"
868 68 -1 225 "U68" "P7"
869 68 -1 1634 "U68" "P7"
870 68 -1 505 "U68" "P7"
871 69 142 1300 "U69" "P7"
872 69 -1 1833 "U69" "P7"
873 69 -1 730 "U69" "P7"
874 69 -1 1539 "U69" "P7"
875 69 -1 1010 "U69" "P7"
876 69 -1 1929 "U69" "P7"
877 69 -1 1591 "U69" "P7"
878 69 -1 1551 "U69" "P7"
879 70 13 149 "U70" "P7"
880 70 -1 931 "U70" "P7"
881 70 -1 91 "U70" "P7"
882 70 -1 1073 "U70" "P7"
883 70 -1 1060 "U70" "P7"
884 70 -1 981 "U70" "P7"
885 70 -1 995 "U70" "P7"
886 70 -1 1009 "U70" "P7"
887 70 -1 434 "U70" "P7"
888 70 -1 768 "U70" "P7"
889 70 -1 854 "U70" "P7"
890 70 -1 1383 "U70" "P7"
891 70 -1 2063 "U70" "P7"
892 70 -1 835 "U70" "P7"
893 70 -1 557 "U70" "P7"
894 70 -1 993 "U70" "P7"
895 70 -1 606 "U70" "P7"
896 70 -1 1505 "U70" "P7"
897 70 -1 1154 "U70" "P7"
898 70 -1 1504 "U70" "P7"
899 70 -1 2017 "U70" "P7"
900 70 -1 1056 "U70" "P7"
901 70 -1 712 "U70" "P7"
902 70 -1 804 "U70" "P7"
903 70 -1 1391 "U70" "P7"
904 70 -1 1141 "U70" "P7"
905 70 -1 1178 "U70" "P7"
906 70 -1 632 "U70" "P7"
907 70 -1 873 "U70" "P7"
908 70 -1 1550 "U70" "P7"
909 70 -1 1501 "U70" "P7"
910 70 -1 1791 "U70" "P7"
911 70 -1 1987 "U70" "P7"
912 70 -1 854 "U70" "P7"
913 70 -1 645 "U70" "P7"
914 70 -1 1131 "U70" "P7"
915 70 -1 1743 "U70" "P7"
916 70 -1 1966 "U70" "P7"
917 70 -1 15 "U70" "P7"
918 70 -1 837 "U70" "P7"
919 70 -1 254 "U70" "P7"
920 70 -1 1876 "U70" "P7"
921 70 -1 2254 "U70" "P7"
922 70 -1 1909 "U70" "P7"
923 70 -1 1249 "U70" "P7"
924 70 -1 254 "U70" "P7"
925 70 -1 923 "U70" "P7"
926 70 -1 358 "U70" "P7"
927 70 -1 2080 "U70" "P7"
928 70 -1 454 "U70" "P7"
929 70 -1 1592 "U70" "P7"
930 70 -1 1002 "U70" "P7"
931 70 -1 349 "U70" "P7"
932 70 -1 1061 "U70" "P7"
933 70 -1 51 "U70" "P7"
934 70 -1 2221 "U70" "P7"
935 70 -1 156 "U70" "P7"
936 70 -1 439 "U70" "P7"
937 70 -1 608 "U70" "P7"
938 70 -1 1843 "U70" "P7"
939 70 -1 936 "U70" "P7"
940 70 -1 1120 "U70" "P7"
941 70 -1 1644 "U70" "P7"
942 70 -1 737 "U70" "P7"
943 70 -1 1427 "U70" "P7"
944 70 -1 1413 "U70" "P7"
945 70 -1 1140 "U70" "P7"
946 70 -1 2049 "U70" "P7"
947 70 -1 895 "U70" "P7"
948 70 -1 1185 "U70" "P7"
949 70 -1 647 "U70" "P7"
950 70 -1 956 "U70" "P7"
951 70 -1 293 "U70" "P7"
952 70 -1 1353 "U70" "P7"
953 70 -1 2141 "U70" "P7"
954 70 -1 396 "U70" "P7"
955 70 -1 639 "U70" "P7"
956 71 651 1173 "U71" "P8"
957 71 -1 109 "U71" "P8"
958 71 -1 822 "U71" "P8"
959 71 -1 975 "U71" "P8"
960 71 -1 540 "U71" "P8"
961 71 -1 1067 "U71" "P8"
962 71 -1 1700 "U71" "P8"
963 71 -1 1339 "U71" "P8"
964 71 -1 1025 "U71" "P8"
965 71 -1 1008 "U71" "P8"
966 71 -1 163 "U71" "P8"
967 71 -1 894 "U71" "P8"
968 72 25 1288 "U72" "P8"
969 72 -1 1420 "U72" "P8"
970 72 -1 813 "U72" "P8"
971 73 21 1820 "U73" "P8"
972 73 -1 1919 "U73" "P8"
973 73 -1 1243 "U73" "P8"
974 73 -1 439 "U73" "P8"
975 73 -1 579 "U73" "P8"
976 73 -1 1394 "U73" "P8"
977 73 -1 1466 "U73" "P8"
978 73 -1 1410 "U73" "P8"
979 73 -1 1952 "U73" "P8"
980 73 -1 1186 "U73" "P8"
981 73 -1 559 "U73" "P8"
982 73 -1 1927 "U73" "P8"
983 73 -1 675 "U73" "P8"
984 74 614 1272 "U74" "P8"
985 74 -1 1523 "U74" "P8"
986 74 -1 1122 "U74" "P8"
987 75 5 1445 "U75" "P8"
988 75 -1 1180 "U75" "P8"
989 76 1 524 "U76" "P8"
990 76 -1 807 "U76" "P8"
991 76 -1 794 "U76" "P8"
992 76 -1 1633 "U76" "P8"
993 76 -1 1892 "U76" "P8"
994 76 -1 122 "U76" "P8"
995 76 -1 360 "U76" "P8"
996 76 -1 1298 "U76" "P8"
997 76 -1 1789 "U76" "P8"
998 77 1300 785 "U77" "P8"
999 77 -1 1198 "U77" "P8"
1000 77 -1 1303 "U77" "P8"
1001 77 -1 291 "U77" "P8"
1002 78 1 1578 "U78" "P8"
1003 78 -1 194 "U78" "P8"
1004 78 -1 1908 "U78" "P8"
1005 78 -1 1871 "U78" "P8"
1006 78 -1 458 "U78" "P8"
1007 78 -1 462 "U78" "P8"
1008 78 -1 1559 "U78" "P8"
1009 79 4 1380 "U79" "P8"
1010 79 -1 1134 "U79" "P8"
1011 79 -1 716 "U79" "P8"
1012 79 -1 1269 "U79" "P8"
1013 79 -1 1093 "U79" "P8"
1014 79 -1 1233 "U79" "P8"
1015 79 -1 1980 "U79" "P8"
1016 80 2 940 "U80" "P8"
1017 80 -1 715 "U80" "P8"
1018 80 -1 887 "U80" "P8"
1019 80 -1 1028 "U80" "P8"
1020 81 1 815 "U81" "P9"
1021 81 -1 1406 "U81" "P9"
1022 81 -1 2069 "U81" "P9"
1023 81 -1 2013 "U81" "P9"
1024 82 145 1485 "U82" "P9"
1025 82 -1 1051 "U82" "P9"
1026 82 -1 334 "U82" "P9"
1027 82 -1 610 "U82" "P9"
1028 82 -1 485 "U82" "P9"
1029 82 -1 1164 "U82" "P9"
1030 83 7 2371 "U83" "P9"
1031 83 -1 361 "U83" "P9"
1032 83 -1 492 "U83" "P9"
1033 83 -1 1055 "U83" "P9"
1034 83 -1 977 "U83" "P9"
1035 83 -1 864 "U83" "P9"
1036 83 -1 598 "U83" "P9"
1037 83 -1 1731 "U83" "P9"
1038 83 -1 1317 "U83" "P9"
1039 83 -1 286 "U83" "P9"
1040 83 -1 1023 "U83" "P9"
1041 83 -1 1267 "U83" "P9"
1042 83 -1 1687 "U83" "P9"
1043 83 -1 327 "U83" "P9"
1044 83 -1 2225 "U83" "P9"
1045 83 -1 236 "U83" "P9"
1046 83 -1 1182 "U83" "P9"
1047 83 -1 685 "U83" "P9"
1048 83 -1 712 "U83" "P9"
1049 83 -1 766 "U83" "P9"
1050 83 -1 846 "U83" "P9"
1051 83 -1 826 "U83" "P9"
1052 83 -1 722 "U83" "P9"
1053 83 -1 441 "U83" "P9"
1054 83 -1 1116 "U83" "P9"
1055 84 146 1853 "U84" "P9"
1056 84 -1 1714 "U84" "P9"
1057 85 67 902 "U85" "P9"
1058 85 -1 548 "U85" "P9"
1059 85 -1 762 "U85" "P9"
1060 85 -1 226 "U85" "P9"
1061 85 -1 141 "U85" "P9"
1062 85 -1 1510 "U85" "P9"
1063 85 -1 1034 "U85" "P9"
1064 85 -1 731 "U85" "P9"
1065 85 -1 1564 "U85" "P9"
1066 85 -1 1404 "U85" "P9"
1067 85 -1 1840 "U85" "P9"
1068 85 -1 1953 "U85" "P9"
1069 85 -1 1029 "U85" "P9"
1070 86 393 1002 "U86" "P9"
1071 86 -1 1574 "U86" "P9"
1072 86 -1 2351 "U86" "P9"
1073 86 -1 1785 "U86" "P9"
1074 86 -1 2001 "U86" "P9"
1075 86 -1 1364 "U86" "P9"
1076 86 -1 2379 "U86" "P9"
1077 86 -1 400 "U86" "P9"
1078 86 -1 1227 "U86" "P9"
1079 86 -1 952 "U86" "P9"
1080 87 54 1671 "U87" "P9"
1081 87 -1 1184 "U87" "P9"
1082 87 -1 1437 "U87" "P9"
1083 87 -1 2051 "U87" "P9"
1084 87 -1 1220 "U87" "P9"
1085 87 -1 582 "U87" "P9"
1086 87 -1 1762 "U87" "P9"
1087 87 -1 635 "U87" "P9"
1088 87 -1 467 "U87" "P9"
1089 87 -1 859 "U87" "P9"
1090 87 -1 625 "U87" "P9"
1091 87 -1 1700 "U87" "P9"
1092 87 -1 940 "U87" "P9"
1093 87 -1 1004 "U87" "P9"
1094 87 -1 1591 "U87" "P9"
1095 87 -1 195 "U87" "P9"
1096 87 -1 1445 "U87" "P9"
1097 87 -1 1335 "U87" "P9"
1098 87 -1 1207 "U87" "P9"
1099 87 -1 1882 "U87" "P9"
1100 87 -1 2131 "U87" "P9"
1101 87 -1 1730 "U87" "P9"
1102 88 1 2028 "U88" "P9"
1103 88 -1 2006 "U88" "P9"
1104 88 -1 747 "U88" "P9"
1105 88 -1 1021 "U88" "P9"
1106 88 -1 1802 "U88" "P9"
1107 89 39 1541 "U89" "P9"
1108 89 -1 1014 "U89" "P9"
1109 89 -1 1634 "U89" "P9"
1110 89 -1 844 "U89" "P9"
1111 89 -1 677 "U89" "P9"
1112 89 -1 981 "U89" "P9"
1113 89 -1 1506 "U89" "P9"
1114 89 -1 1124 "U89" "P9"
1115 89 -1 1609 "U89" "P9"
1116 89 -1 1367 "U89" "P9"
1117 90 4 1028 "U90" "P9"
1118 90 -1 828 "U90" "P9"
1119 90 -1 1337 "U90" "P9"
1120 90 -1 935 "U90" "P9"
1121 90 -1 196 "U90" "P9"
1122 90 -1 1602 "U90" "P9"
1123 90 -1 1153 "U90" "P9"
1124 90 -1 874 "U90" "P9"
1125 90 -1 1206 "U90" "P9"
1126 91 1 922 "U91" "P10"
1127 91 -1 1876 "U91" "P10"
1128 91 -1 918 "U91" "P10"
1129 91 -1 1463 "U91" "P10"
1130 92 240 1454 "U92" "P10"
1131 92 -1 1194 "U92" "P10"
1132 92 -1 1991 "U92" "P10"
1133 92 -1 611 "U92" "P10"
1134 92 -1 1928 "U92" "P10"
1135 92 -1 1123 "U92" "P10"
1136 92 -1 1450 "U92" "P10"
1137 92 -1 41 "U92" "P10"
1138 92 -1 86 "U92" "P10"
1139 92 -1 2197 "U92" "P10"
1140 92 -1 1368 "U92" "P10"
1141 92 -1 1502 "U92" "P10"
1142 92 -1 1582 "U92" "P10"
1143 92 -1 1388 "U92" "P10"
1144 92 -1 348 "U92" "P10"
1145 92 -1 1041 "U92" "P10"
1146 92 -1 1395 "U92" "P10"
1147 92 -1 2031 "U92" "P10"
1148 92 -1 357 "U92" "P10"
1149 92 -1 1060 "U92" "P10"
1150 92 -1 477 "U92" "P10"
1151 92 -1 399 "U92" "P10"
1152 92 -1 1829 "U92" "P10"
1153 92 -1 841 "U92" "P10"
1154 92 -1 234 "U92" "P10"
1155 92 -1 1317 "U92" "P10"
1156 93 4 1486 "U93" "P10"
1157 93 -1 1184 "U93" "P10"
1158 93 -1 1796 "U93" "P10"
1159 93 -1 1705 "U93" "P10"
1160 93 -1 778 "U93" "P10"
1161 93 -1 1322 "U93" "P10"
1162 93 -1 666 "U93" "P10"
1163 93 -1 2167 "U93" "P10"
1164 93 -1 788 "U93" "P10"
1165 93 -1 1750 "U93" "P10"
1166 93 -1 1113 "U93" "P10"
1167 93 -1 741 "U93" "P10"
1168 93 -1 1178 "U93" "P10"
1169 93 -1 1531 "U93" "P10"
1170 93 -1 1071 "U93" "P10"
1171 93 -1 1325 "U93" "P10"
1172 93 -1 1056 "U93" "P10"
1173 93 -1 1525 "U93" "P10"
1174 93 -1 1078 "U93" "P10"
1175 93 -1 1663 "U93" "P10"
1176 93 -1 1069 "U93" "P10"
1177 93 -1 869 "U93" "P10"
1178 93 -1 1974 "U93" "P10"
1179 93 -1 1560 "U93" "P10"
1180 93 -1 1391 "U93" "P10"
1181 94 7 866 "U94" "P10"
1182 94 -1 2318 "U94" "P10"
1183 94 -1 1405 "U94" "P10"
1184 94 -1 880 "U94" "P10"
1185 94 -1 555 "U94" "P10"
1186 94 -1 1810 "U94" "P10"
1187 94 -1 1532 "U94" "P10"
1188 94 -1 2289 "U94" "P10"
1189 94 -1 1878 "U94" "P10"
1190 94 -1 353 "U94" "P10"
1191 94 -1 1666 "U94" "P10"
1192 94 -1 658 "U94" "P10"
1193 94 -1 1292 "U94" "P10"
1194 94 -1 915 "U94" "P10"
1195 94 -1 1148 "U94" "P10"
1196 95 27314 1370 "U95" "P10"
1197 95 -1 1725 "U95" "P10"
1198 95 -1 1492 "U95" "P10"
1199 95 -1 996 "U95" "P10"
1200 95 -1 847 "U95" "P10"
1201 95 -1 1475 "U95" "P10"
1202 95 -1 2188 "U95" "P10"
1203 95 -1 1988 "U95" "P10"
1204 95 -1 1306 "U95" "P10"
1205 95 -1 780 "U95" "P10"
1206 95 -1 1725 "U95" "P10"
1207 95 -1 726 "U95" "P10"
1208 95 -1 1532 "U95" "P10"
1209 95 -1 1399 "U95" "P10"
1210 95 -1 710 "U95" "P10"
1211 95 -1 547 "U95" "P10"
1212 95 -1 936 "U95" "P10"
1213 95 -1 1091 "U95" "P10"
1214 95 -1 2063 "U95" "P10"
1215 95 -1 1270 "U95" "P10"
1216 95 -1 1067 "U95" "P10"
1217 95 -1 689 "U95" "P10"
1218 95 -1 1856 "U95" "P10"
1219 95 -1 1309 "U95" "P10"
1220 95 -1 812 "U95" "P10"
1221 95 -1 1382 "U95" "P10"
1222 95 -1 643 "U95" "P10"
1223 95 -1 936 "U95" "P10"
1224 95 -1 977 "U95" "P10"
1225 95 -1 710 "U95" "P10"
1226 95 -1 854 "U95" "P10"
1227 95 -1 1809 "U95" "P10"
1228 95 -1 1240 "U95" "P10"
1229 95 -1 42 "U95" "P10"
1230 95 -1 768 "U95" "P10"
1231 95 -1 1410 "U95" "P10"
1232 95 -1 1464 "U95" "P10"
1233 95 -1 302 "U95" "P10"
1234 95 -1 1228 "U95" "P10"
1235 95 -1 802 "U95" "P10"
1236 96 32 989 "U96" "P10"
1237 96 -1 684 "U96" "P10"
1238 96 -1 1589 "U96" "P10"
1239 96 -1 775 "U96" "P10"
1240 96 -1 961 "U96" "P10"
1241 96 -1 1288 "U96" "P10"
1242 96 -1 1804 "U96" "P10"
1243 96 -1 1148 "U96" "P10"
1244 96 -1 320 "U96" "P10"
1245 96 -1 1591 "U96" "P10"
1246 96 -1 1728 "U96" "P10"
1247 96 -1 1776 "U96" "P10"
1248 96 -1 746 "U96" "P10"
1249 97 89 831 "U97" "P10"
1250 97 -1 703 "U97" "P10"
1251 98 1 359 "U98" "P10"
1252 98 -1 1456 "U98" "P10"
1253 98 -1 1335 "U98" "P10"
1254 98 -1 796 "U98" "P10"
1255 99 9 1989 "U99" "P10"
1256 99 -1 1003 "U99" "P10"
1257 100 1 604 "U100" "P10"
1258 100 -1 438 "U100" "P10"
1259 100 -1 528 "U100" "P10"
1260 100 -1 1386 "U100" "P10"
1261 101 8464 483 "U101" "P11"
1262 101 -1 2071 "U101" "P11"
1263 101 -1 1433 "U101" "P11"
1264 101 -1 1811 "U101" "P11"
1265 102 114 1911 "U102" "P11"
1266 102 -1 499 "U102" "P11"
1267 102 -1 902 "U102" "P11"
1268 102 -1 980 "U102" "P11"
1269 102 -1 1051 "U102" "P11"
1270 102 -1 1582 "U102" "P11"
1271 102 -1 1799 "U102" "P11"
1272 103 10 1534 "U103" "P11"
1273 103 -1 1277 "U103" "P11"
1274 103 -1 1175 "U103" "P11"
1275 104 29 484 "U104" "P11"
1276 104 -1 1142 "U104" "P11"
1277 104 -1 552 "U104" "P11"
1278 104 -1 690 "U104" "P11"
1279 104 -1 1494 "U104" "P11"
1280 104 -1 2287 "U104" "P11"
1281 104 -1 1461 "U104" "P11"
1282 104 -1 1488 "U104" "P11"
1283 105 10 476 "U105" "P11"
1284 105 -1 1515 "U105" "P11"
1285 105 -1 1424 "U105" "P11"
1286 105 -1 1342 "U105" "P11"
1287 106 285 302 "U106" "P11"
1288 106 -1 1406 "U106" "P11"
1289 106 -1 522 "U106" "P11"
1290 106 -1 884 "U106" "P11"
1291 106 -1 888 "U106" "P11"
1292 106 -1 1756 "U106" "P11"
1293 106 -1 2239 "U106" "P11"
1294 106 -1 1649 "U106" "P11"
1295 106 -1 979 "U106" "P11"
1296 106 -1 1059 "U106" "P11"
1297 106 -1 1742 "U106" "P11"
1298 106 -1 1066 "U106" "P11"
1299 106 -1 966 "U106" "P11"
1300 106 -1 521 "U106" "P11"
1301 106 -1 334 "U106" "P11"
1302 106 -1 1610 "U106" "P11"
1303 106 -1 1230 "U106" "P11"
1304 106 -1 1248 "U106" "P11"
1305 106 -1 1129 "U106" "P11"
1306 106 -1 1641 "U106" "P11"
1307 106 -1 1709 "U106" "P11"
1308 106 -1 470 "U106" "P11"
1309 106 -1 1136 "U106" "P11"
1310 106 -1 792 "U106" "P11"
1311 106 -1 1496 "U106" "P11"
1312 106 -1 1948 "U106" "P11"
1313 106 -1 1970 "U106" "P11"
1314 106 -1 382 "U106" "P11"
1315 106 -1 1181 "U106" "P11"
1316 106 -1 535 "U106" "P11"
1317 106 -1 1813 "U106" "P11"
1318 106 -1 1444 "U106" "P11"
1319 106 -1 875 "U106" "P11"
1320 106 -1 2033 "U106" "P11"
1321 106 -1 439 "U106" "P11"
1322 106 -1 1751 "U106" "P11"
1323 106 -1 784 "U106" "P11"
1324 106 -1 2236 "U106" "P11"
1325 106 -1 1751 "U106" "P11"
1326 106 -1 568 "U106" "P11"
1327 106 -1 1194 "U106" "P11"
1328 106 -1 1614 "U106" "P11"
1329 106 -1 1405 "U106" "P11"
1330 106 -1 1760 "U106" "P11"
1331 106 -1 700 "U106" "P11"
1332 106 -1 1407 "U106" "P11"
1333 106 -1 1210 "U106" "P11"
1334 106 -1 926 "U106" "P11"
1335 106 -1 633 "U106" "P11"
1336 107 6 704 "U107" "P11"
1337 107 -1 1254 "U107" "P11"
1338 107 -1 1106 "U107" "P11"
1339 107 -1 1492 "U107" "P11"
1340 107 -1 136 "U107" "P11"
1341 107 -1 1645 "U107" "P11"
1342 107 -1 934 "U107" "P11"
1343 107 -1 1269 "U107" "P11"
1344 107 -1 1697 "U107" "P11"
1345 107 -1 1044 "U107" "P11"
1346 107 -1 753 "U107" "P11"
1347 107 -1 1958 "U107" "P11"
1348 107 -1 677 "U107" "P11"
1349 107 -1 1676 "U107" "P11"
1350 107 -1 961 "U107" "P11"
1351 108 4293 1952 "U108" "P11"
1352 108 -1 890 "U108" "P11"
1353 108 -1 1313 "U108" "P11"
1354 108 -1 708 "U108" "P11"
1355 108 -1 304 "U108" "P11"
1356 108 -1 1716 "U108" "P11"
1357 108 -1 1791 "U108" "P11"
1358 108 -1 1505 "U108" "P11"
1359 108 -1 2167 "U108" "P11"
1360 108 -1 889 "U108" "P11"
1361 108 -1 1266 "U108" "P11"
1362 108 -1 23 "U108" "P11"
1363 108 -1 565 "U108" "P11"
1364 108 -1 26 "U108" "P11"
1365 108 -1 1211 "U108" "P11"
1366 108 -1 2138 "U108" "P11"
1367 108 -1 1072 "U108" "P11"
1368 108 -1 1179 "U108" "P11"
1369 108 -1 1173 "U108" "P11"
1370 109 1 759 "U109" "P11"
1371 109 -1 1373 "U109" "P11"
1372 109 -1 2050 "U109" "P11"
1373 109 -1 1460 "U109" "P11"
1374 109 -1 2125 "U109" "P11"
1375 109 -1 173 "U109" "P11"
1376 109 -1 1317 "U109" "P11"
1377 109 -1 1238 "U109" "P11"
1378 109 -1 2204 "U109" "P11"
1379 109 -1 1734 "U109" "P11"
1380 110 2314 1378 "U110" "P11"
1381 110 -1 756 "U110" "P11"
1382 110 -1 1828 "U110" "P11"
1383 110 -1 1334 "U110" "P11"
1384 110 -1 841 "U110" "P11"
1385 110 -1 510 "U110" "P11"
1386 110 -1 1287 "U110" "P11"
1387 110 -1 872 "U110" "P11"
1388 110 -1 917 "U110" "P11"
1389 110 -1 1024 "U110" "P11"
1390 110 -1 1225 "U110" "P11"
1391 110 -1 1281 "U110" "P11"
1392 110 -1 348 "U110" "P11"
1393 110 -1 358 "U110" "P11"
1394 110 -1 779 "U110" "P11"
1395 110 -1 1486 "U110" "P11"
1396 110 -1 1065 "U110" "P11"
1397 110 -1 1166 "U110" "P11"
1398 110 -1 1148 "U110" "P11"
1399 110 -1 1243 "U110" "P11"
1400 110 -1 1299 "U110" "P11"
1401 110 -1 1410 "U110" "P11"
1402 110 -1 1772 "U110" "P11"
1403 110 -1 1356 "U110" "P11"
1404 110 -1 735 "U110" "P11"
1405 110 -1 1158 "U110" "P11"
1406 110 -1 1957 "U110" "P11"
1407 110 -1 1138 "U110" "P11"
1408 110 -1 680 "U110" "P11"
1409 110 -1 1222 "U110" "P11"
1410 110 -1 1687 "U110" "P11"
1411 110 -1 2089 "U110" "P11"
1412 110 -1 1290 "U110" "P11"
1413 110 -1 2079 "U110" "P11"
1414 110 -1 898 "U110" "P11"
1415 110 -1 1217 "U110" "P11"
1416 110 -1 923 "U110" "P11"
1417 110 -1 991 "U110" "P11"
1418 110 -1 2033 "U110" "P11"
1419 110 -1 154 "U110" "P11"
1420 110 -1 1427 "U110" "P11"
1421 110 -1 1623 "U110" "P11"
1422 110 -1 756 "U110" "P11"
1423 110 -1 1116 "U110" "P11"
1424 111 1 1397 "U111" "P12"
1425 111 -1 721 "U111" "P12"
1426 111 -1 687 "U111" "P12"
1427 111 -1 1898 "U111" "P12"
1428 112 3 791 "U112" "P12"
1429 112 -1 923 "U112" "P12"
1430 112 -1 723 "U112" "P12"
1431 112 -1 825 "U112" "P12"
1432 113 23 1544 "U113" "P12"
1433 113 -1 1145 "U113" "P12"
1434 113 -1 1897 "U113" "P12"
1435 113 -1 858 "U113" "P12"
1436 113 -1 1512 "U113" "P12"
1437 113 -1 468 "U113" "P12"
1438 113 -1 1979 "U113" "P12"
1439 113 -1 1804 "U113" "P12"
1440 113 -1 2071 "U113" "P12"
1441 113 -1 1034 "U113" "P12"
1442 113 -1 2093 "U113" "P12"
1443 113 -1 591 "U113" "P12"
1444 113 -1 1807 "U113" "P12"
1445 113 -1 823 "U113" "P12"
1446 113 -1 1032 "U113" "P12"
1447 113 -1 1413 "U113" "P12"
1448 113 -1 384 "U113" "P12"
1449 113 -1 1687 "U113" "P12"
1450 113 -1 1314 "U113" "P12"
1451 113 -1 1236 "U113" "P12"
1452 113 -1 1700 "U113" "P12"
1453 113 -1 1023 "U113" "P12"
1454 113 -1 2357 "U113" "P12"
1455 113 -1 1860 "U113" "P12"
1456 113 -1 1623 "U113" "P12"
1457 113 -1 1114 "U113" "P12"
1458 113 -1 808 "U113" "P12"
1459 113 -1 1353 "U113" "P12"
1460 113 -1 924 "U113" "P12"
1461 113 -1 1848 "U113" "P12"
1462 113 -1 1235 "U113" "P12"
1463 113 -1 2129 "U113" "P12"
1464 113 -1 1327 "U113" "P12"
1465 114 3 1438 "U114" "P12"
1466 114 -1 1397 "U114" "P12"
1467 114 -1 1787 "U114" "P12"
1468 114 -1 1431 "U114" "P12"
1469 115 17 1047 "U115" "P12"
1470 115 -1 1481 "U115" "P12"
1471 115 -1 942 "U115" "P12"
1472 115 -1 2352 "U115" "P12"
1473 115 -1 751 "U115" "P12"
1474 115 -1 1113 "U115" "P12"
1475 116 12 42 "U116" "P12"
1476 116 -1 855 "U116" "P12"
