time jobId jobSize runtime tasks user
213262 635 5 474 716;673;151;129;699 3
213282 636 2 732 614;851 1
213319 637 5 547 742;676;327;709;283 8
213376 638 6 652 721;66;900;597;821;806 1
213891 639 2 895 773;1017 4
214006 640 3 475 561;558;305 41
214123 641 20 740 1002;788;240;717;385;333;322;995;1044;1147;1164;610;698;388;1240;674;1211;708;907;237 2
214159 642 21 640 381;593;487;509;793;1115;720;110;1112;1393;281;1248;633;223;426;479;666;904;352;824;192 24
214252 643 4 610 1257;125;901;156 3
214298 644 23 722 1041;1438;615;610;1008;813;524;659;1179;331;848;829;1093;181;451;412;366;457;337;1206;956;906;341 6
214301 645 3 350 513;141;397 5
215253 646 2 325 198;452 1
215287 647 1 752 752 26
215437 648 45 773 529;369;1335;1283;360;267;174;769;815;578;154;666;616;621;1201;311;762;1397;641;825;672;697;1216;709;375;1126;380;1012;1157;1045;578;682;769;822;1035;438;152;1055;780;577;911;1052;1369;1027;1470 164
215523 649 9 563 171;805;667;290;306;1268;514;874;172 1
215565 650 1 78 78 1
215594 651 5 781 461;709;367;945;1421 2
215692 652 3 787 1095;703;564 36
215969 653 7 763 386;606;1349;226;761;973;1041 72
216153 654 6 804 788;1032;1160;302;1023;521 5
216173 655 2 752 666;838 89
216191 656 11 578 330;678;537;488;969;751;959;283;444;437;484 1
216219 657 3 829 1000;1041;446 1
216399 658 12 655 1169;417;471;1051;1353;159;427;815;592;199;121;1082 3
216613 659 12 727 1224;779;108;437;1087;1450;1153;326;628;561;370;603 1
216701 660 10 555 419;744;455;496;350;272;88;1363;441;919 1
216764 661 2 700 497;904 1
217011 662 3 497 201;881;410 13
217043 663 21 659 321;950;598;1104;334;342;174;1151;1044;768;97;1250;855;391;1045;363;750;508;658;603;539 5
217383 664 1 564 564 2
217546 665 7 490 510;655;807;150;675;141;492 3
217705 666 6 606 645;345;530;548;266;1299 1
217757 667 5 901 638;845;949;1063;1010 1
217788 668 3 590 266;726;777 1
217985 669 6 750 955;936;649;1008;482;473 2
218184 670 3 818 593;752;1108 1
218232 671 5 393 179;611;108;687;380 5
218354 672 1 518 518 24
218627 673 3 714 755;992;394 2
218925 674 3 471 620;381;411 4
218959 675 9 733 1133;727;832;589;976;406;198;442;1290 1
219188 676 6 739 799;673;1331;761;234;637 1
219195 677 2 508 488;528 2
219211 678 2 360 380;339 1
219319 679 8 756 982;554;1110;748;836;1132;307;377 1
219426 680 8 651 1211;1260;605;272;119;934;463;342 8
219472 681 2 599 476;722 114
219553 682 2 644 918;371 10
219628 683 2 524 581;467 4
219636 684 4 738 536;509;1034;872 1
219648 685 3 542 680;684;262 7
219680 686 2 462 586;339 50
219734 687 3 288 186;121;556 1
219923 688 4 788 893;798;712;750 9
220636 689 2 1152 986;1317 1
220656 690 6 462 410;406;443;959;374;179 107
220746 691 6 864 155;609;970;747;1209;1494 2
221013 692 3 507 648;500;374 5
221599 693 5 744 847;945;986;492;449 13
221876 694 3 463 755;539;95 1
222594 695 3 1022 709;1297;1060 35
222752 696 3 589 631;319;816 1
223330 697 12 629 645;1085;390;773;480;180;354;399;1337;655;1101;154 1
223503 698 1 1036 1036 39
223716 699 8 507 467;78;832;643;656;766;164;451 1
223744 700 3 657 235;880;857 27
223961 701 2 753 1177;329 1
224138 702 10 566 597;521;694;1023;536;667;65;415;705;440 60
224223 703 3 516 365;919;264 1
224527 704 2 342 297;387 1
224854 705 7 583 213;770;675;480;978;347;615 4
225596 706 3 889 682;924;1062 4
225835 707 4 676 1355;380;888;83 2
225903 708 3 762 787;204;1295 49
225922 709 2 980 1195;766 94
226179 710 7 639 595;550;489;711;931;541;658 78
226268 711 3 504 246;711;555 4
226295 712 1 330 330 5
226433 713 1 1075 1075 2
226466 714 10 651 268;1081;1101;777;210;1077;545;478;618;358 1
226536 715 3 690 545;1369;156 1
226574 716 3 746 167;1032;1040 6
226587 717 1 332 332 1
226597 718 2 960 1070;850 1
226911 719 6 776 1039;1255;220;79;1267;794 3
227294 720 22 513 394;1169;73;399;320;529;294;1138;575;705;600;98;441;263;569;975;600;368;386;438;667;292 3
227357 721 2 700 480;921 3
227407 722 2 642 688;596 100
227433 723 6 752 642;353;981;543;834;1162 18
227464 724 5 409 135;412;179;657;662 48
227649 725 5 732 1019;284;601;544;1211 1
228230 726 4 300 177;205;364;452 12
232403 727 2 584 359;809 1
232502 728 1 800 800 2
232862 729 11 716 711;595;1158;1281;776;1246;407;429;102;366;807 2
232889 730 8 745 800;461;293;127;662;856;1472;1288 13
232942 731 8 886 950;968;94;1076;944;944;1149;967 1
233153 732 3 341 69;243;710 13
233265 733 3 672 868;820;327 28
233388 734 19 778 1332;664;1418;459;253;1061;487;610;649;1467;476;893;979;731;562;686;330;944;784 3
233694 735 2 510 506;515 2
234419 736 1 480 480 2
234433 737 2 489 683;295 5
234583 738 1 68 68 4
234618 739 13 778 526;233;988;835;1467;682;687;665;594;881;889;782;882 2
234766 740 3 583 358;615;777 23
234830 741 4 466 62;332;1055;416 1
234916 742 8 684 665;935;587;497;473;740;675;901 2
235754 743 3 468 491;367;547 3
235946 744 3 743 403;982;845 1
236394 745 13 691 1053;429;1475;883;83;975;223;407;861;458;683;918;537 1
236755 746 3 660 871;1026;84 60
236799 747 4 730 751;726;826;618 19
237931 748 5 701 961;619;332;533;1060 102
238271 749 3 624 219;995;658 25
238375 750 4 595 461;644;1058;216 17
239015 751 2 648 273;1024 9
239852 752 7 722 899;940;960;381;776;899;198 3
240271 753 2 462 368;557 1
240507 754 1 875 875 2
240846 755 2 771 1105;437 4
241261 756 6 763 853;1015;720;791;835;363 1
241305 757 16 681 1034;561;264;598;1212;132;177;383;1081;478;956;1155;483;238;1210;940 21
241318 758 2 583 517;649 6
242000 759 6 859 1008;1285;616;483;1093;667 5
242281 760 3 804 742;846;824 4
242355 761 6 736 623;882;603;1411;222;674 1
242654 762 5 799 1286;1158;326;636;587 1
244500 763 7 748 979;679;568;1143;1025;266;578 1
244572 764 9 827 865;1092;178;1019;802;981;853;753;899 3
244610 765 2 896 941;852 1
244620 766 7 341 263;168;529;585;329;290;220 8
244875 767 2 342 523;162 59
245198 768 9 958 1161;1460;1212;788;766;347;1040;443;1403 1
245291 769 3 548 141;676;826 1
245318 770 4 708 1099;468;504;762 95
245767 771 14 508 829;188;176;203;281;465;1252;1189;498;386;227;777;203;440 2
246217 772 2 319 392;246 11
246249 773 3 684 265;1079;708 2
246398 774 3 632 525;894;477 2
246757 775 2 950 988;912 1
247325 776 10 612 394;813;372;315;540;94;1169;632;1176;614 3
247484 777 2 1026 1316;737 3
247893 778 52 647 172;1219;220;540;65;1029;1194;685;425;696;87;837;84;1118;504;83;797;777;895;1166;512;394;502;274;211;1040;421;706;744;991;361;110;502;1217;231;865;1248;785;635;928;70;1223;866;839;807;521;827;527;558;524;919;668 2
248156 779 8 620 402;739;417;1153;522;1068;113;549 1
248829 780 4 688 766;897;416;675 6
249805 781 8 618 192;500;830;577;1241;308;447;851 1
250525 782 19 763 223;1203;990;1100;803;1310;745;279;66;544;1063;837;587;870;272;1405;234;918;1050 1
252989 783 2 480 390;570 93
254471 784 2 1167 1114;1220 1
254546 785 3 772 1394;506;417 3
254721 786 1 1243 1243 2
255030 787 2 677 278;1076 1
255642 788 2 765 871;659 9
256283 789 2 652 1010;295 127
256487 790 3 931 922;1149;721 205
258746 791 3 699 494;919;685 2
258861 792 5 423 103;1183;60;394;373 1
261584 793 2 860 319;1400 1
261728 794 5 563 628;118;844;531;692 2
262115 795 2 325 539;111 5
263262 796 7 725 814;985;212;825;762;677;802 11
269965 797 1 840 840 1
276235 798 3 784 812;921;620 6
276427 799 1 1017 1017 2
280068 800 3 882 1097;300;1249 8
280158 801 8 668 347;437;373;259;745;1292;1184;703 24
280247 802 5 870 661;1455;1024;654;554 1
280752 803 17 568 65;99;1178;530;762;311;909;716;323;419;514;876;181;596;591;832;760 73
280766 804 6 406 905;274;289;325;290;355 5
280907 805 15 724 1268;554;867;349;915;393;437;1418;1428;885;513;486;239;656;456 1
280925 806 1 1369 1369 97
281017 807 2 447 301;593 32
281514 808 14 638 813;587;1041;351;355;203;1142;777;1045;791;248;152;1078;347 5
282061 809 2 716 774;659 1
282191 810 1 331 331 1
282244 811 4 553 219;746;623;625 2
283522 812 4 742 1058;691;1042;177 1
284258 813 2 468 257;680 2
284493 814 3 293 230;468;182 8
284559 815 2 802 999;606 7
284952 816 8 646 783;330;794;844;562;593;265;994 22
284990 817 2 542 245;840 2
285300 818 2 634 913;355 4
285305 819 2 638 439;837 1
285710 820 1 648 648 18
285807 821 3 592 285;634;857 9
285840 822 43 645 1202;594;626;719;134;488;797;1011;427;634;749;227;909;693;145;734;1304;631;562;417;1098;139;483;918;321;920;611;540;963;369;704;833;223;647;388;961;1077;989;137;564;959;495;397 1
285972 823 7 834 978;866;244;903;587;1155;1103 1
286089 824 3 637 1235;416;261 58
286130 825 5 585 772;443;516;761;433 1
286343 826 3 890 802;1071;796 66
286345 827 2 376 405;347 53
286426 828 8 763 401;1283;496;909;523;861;1201;431 37
286515 829 2 1257 1303;1211 4
286658 830 13 560 708;105;434;1302;402;258;1256;394;533;97;347;203;1246 1
286725 831 18 637 357;1271;384;346;537;443;524;837;383;680;1424;716;660;595;421;869;228;783 3
286846 832 19 682 894;300;751;663;104;1392;219;65;1287;461;411;956;405;636;891;602;1092;1315;510 1
286968 833 4 513 650;64;590;748 3
286978 834 2 429 389;469 7
287585 835 3 542 618;613;395 1
287595 836 2 1048 1450;645 1
287649 837 4 891 1291;744;654;874 78
288491 838 3 907 305;1435;980 1
288789 839 3 550 949;441;261 106
288862 840 1 111 111 9
288895 841 7 840 441;905;206;783;994;1373;1181 1
288906 842 9 733 372;946;1117;712;907;749;821;810;167 82
289099 843 1 591 591 1
289128 844 7 677 842;650;743;1116;261;422;707 136
289228 845 2 205 333;77 2
289299 846 7 540 453;177;660;295;1254;642;297 2
289366 847 7 502 819;811;340;519;244;141;639 29
289451 848 1 284 284 1
289527 849 6 448 125;211;545;959;581;264 132
289593 850 2 954 904;1005 1
289616 851 9 473 133;388;937;296;387;334;1076;394;310 1
290179 852 7 624 785;521;591;553;846;918;154 44
290240 853 7 737 789;341;926;814;618;816;852 1
290383 854 9 536 497;171;723;338;943;417;387;967;385 90
290624 855 2 1142 1165;1118 181
290742 856 2 836 436;1235 1
291013 857 6 648 1057;834;301;468;650;579 11
291069 858 1 516 516 7
291079 859 26 525 179;330;611;595;740;111;710;791;1061;114;384;554;295;535;357;967;1127;416;221;101;355;1258;1030;156;266;379 36
291121 860 2 634 441;827 2
291275 861 1 407 407 2
291326 862 4 851 785;801;1162;657 1
291328 863 6 664 337;740;695;1113;117;980 2
291374 864 3 703 505;473;1131 4
291430 865 5 1050 1156;852;911;1390;940 4
291547 866 1 498 498 7
291740 867 13 684 1147;410;623;257;751;930;387;491;685;1347;291;927;644 1
291753 868 2 1030 688;1371 2
291759 869 1 355 355 1
292337 870 8 627 280;1032;1046;732;218;114;837;760 1
292882 871 11 678 596;1218;594;853;395;1101;746;923;350;242;441 9
292909 872 6 642 511;292;1214;832;769;236 57
293060 873 5 707 275;790;580;559;1330 1
293209 874 6 692 839;636;302;847;566;962 2
293304 875 2 406 333;480 12
293457 876 2 312 161;463 42
293622 877 8 942 886;583;1319;1280;1210;263;1042;956 3
294680 878 5 563 135;1212;825;260;381 1
295549 879 45 618 665;632;992;683;510;704;588;625;875;1075;787;776;340;72;622;244;265;1263;189;624;828;329;400;1469;775;314;532;114;1088;147;1201;343;693;1089;905;726;556;461;424;156;169;684;422;835;631 1
295583 880 3 795 736;772;878 1
296708 881 33 585 1312;454;128;746;303;122;765;1075;1257;1133;571;301;189;631;628;89;271;374;290;158;277;973;567;1226;929;327;574;557;970;338;908;571;297 3
296874 882 7 811 605;937;1060;1457;294;1139;183 13
296885 883 2 558 391;726 15
297501 884 11 568 211;437;771;906;325;924;522;449;293;1073;340 2
298676 885 6 649 802;1035;525;367;717;449 115
298723 886 3 504 680;391;442 2
298950 887 4 662 972;261;943;474 27
298979 888 5 643 458;783;700;917;359 1
298997 889 2 820 1019;620 7
299075 890 5 802 1301;261;972;371;1107 8
299081 891 2 826 411;1241 10
299088 892 3 710 709;849;571 33
299155 893 7 703 526;169;1488;1124;502;1048;61 29
299262 894 2 482 186;778 1
299290 895 2 400 178;621 1
299294 896 3 185 379;108;67 3
299418 897 2 648 354;941 1
299504 898 3 955 1249;865;751 1
300175 899 8 781 404;1383;1030;129;1158;963;898;280 1
300295 900 2 756 635;878 1
300331 901 4 512 792;127;809;322 3
300372 902 2 648 1201;94 1
300787 903 4 835 1364;631;540;806 1
300800 904 4 399 576;606;333;82 6
301323 905 5 640 630;986;94;963;525 9
301443 906 2 771 826;716 114
301655 907 18 661 587;904;724;558;598;540;599;831;119;1237;588;654;1061;610;146;1001;652;490 3
301870 908 9 728 207;650;1087;867;336;1068;851;469;1018 5
301950 909 4 754 703;1317;209;789 1
301987 910 4 571 791;282;631;581 4
302027 911 4 624 802;255;682;756 1
302382 912 9 669 969;768;386;537;1489;273;514;381;706 2
302418 913 2 1026 845;1206 2
302622 914 3 481 1001;297;146 69
303147 915 11 640 329;742;860;477;857;1432;612;798;392;316;227 19
303173 916 2 842 389;1294 1
303247 917 5 840 651;888;1145;537;979 16
304247 918 6 641 447;561;1224;176;283;1157 5
304267 919 2 973 986;960 107
304829 920 9 512 914;113;249;363;76;467;264;1165;993 71
304983 921 3 817 888;571;991 2
305040 922 4 819 1302;859;262;853 1
305090 923 10 566 166;775;730;263;782;852;489;385;404;819 1
305180 924 2 882 705;1059 1
305377 925 2 426 468;383 1
306224 926 3 880 387;1045;1209 1
306237 927 6 532 337;1178;183;103;155;1234 9
306282 928 1 988 988 2
306359 929 9 729 1076;759;95;1160;226;601;1470;1046;132 2
306418 930 12 695 633;450;1079;961;260;585;946;1015;495;709;249;954 2
306465 931 2 662 849;476 16
306633 932 7 728 565;523;282;612;1298;912;904 1
306698 933 3 468 214;128;1061 2
306718 934 3 1042 1498;1191;438 1
306823 935 1 1268 1268 362
306862 936 5 743 339;476;1183;856;862 3
306957 937 3 805 448;898;1068 26
306964 938 2 568 995;141 85
307055 939 1 716 716 8
307287 940 6 469 592;698;392;618;300;215 4
307645 941 1 589 589 32
307720 942 6 654 1080;1034;581;417;178;632 6
307791 943 8 546 247;852;588;136;747;184;673;945 3
307941 944 3 559 601;247;830 2
307963 945 5 777 1287;733;501;1200;166 1
307985 946 1 958 958 1
308156 947 8 521 768;971;883;326;514;393;137;174 1
308349 948 3 786 879;286;1193 2
308809 949 2 642 844;441 1
308844 950 4 669 440;967;317;952 2
308964 951 1 903 903 6
309158 952 3 656 179;1056;733 2
309289 953 2 820 1016;623 2
309418 954 3 732 281;1389;526 1
309601 955 9 686 769;662;379;774;1025;703;1006;263;594 1
310974 956 8 532 544;463;506;414;913;324;880;214 1
311044 957 5 672 284;999;575;774;728 1
311063 958 3 595 817;828;141 1
311072 959 1 194 194 1
311081 960 7 764 231;169;1168;1064;1381;975;361 301
311104 961 7 563 1116;420;231;266;766;665;476 28
311124 962 3 1041 1409;992;722 2
311142 963 4 969 1036;1309;537;995 1
311298 964 2 324 431;216 158
311460 965 2 636 686;585 1
311494 966 4 723 643;582;387;1281 22
311727 967 4 376 728;209;360;207 1
311764 968 1 623 623 6
311831 969 2 828 1017;640 15
312649 970 2 603 667;539 31
313615 971 4 462 370;805;270;405 1
314284 972 6 738 1063;551;481;512;427;1395 1
314857 973 2 520 628;412 11
315014 974 2 954 648;1260 97
315113 975 2 711 393;1029 1
315569 976 12 610 814;512;687;555;586;612;480;641;1268;467;634;68 10
315701 977 2 184 198;171 1
315729 978 8 750 1018;930;939;637;967;219;1061;231 3
315780 979 19 712 320;458;619;281;829;842;992;617;1021;1093;370;1086;1109;1300;186;273;1023;969;142 1
316447 980 4 567 261;940;383;684 1
316733 981 7 849 867;429;547;599;1138;1049;1317 2
317693 982 6 535 276;540;211;1351;162;668 1
317830 983 6 482 265;610;590;553;127;750 108
318899 984 2 402 677;128 15
320547 985 3 579 916;285;537 23
320848 986 2 722 1013;431 59
321125 987 4 805 817;1322;590;490 6
321359 988 7 719 103;1031;75;1007;713;1222;880 2
321453 989 3 857 784;1091;696 1
322725 990 2 902 1028;776 84
322812 991 2 1046 828;1263 8
323202 992 2 505 794;216 11
323304 993 3 494 631;331;519 3
323410 994 3 484 781;364;308 1
323438 995 1 552 552 1
323455 996 1 990 990 1
323719 997 1 600 600 150
323794 998 8 756 894;391;752;1101;695;903;541;772 1
324023 999 4 460 426;456;504;456 1
324308 1000 4 778 349;1151;770;842 1
324607 1001 2 929 817;1041 5
324819 1002 10 635 494;940;531;857;691;1000;641;780;117;298 1
324843 1003 4 798 745;739;734;972 1
325047 1004 3 552 573;162;920 1
325210 1005 3 578 213;719;801 1
325579 1006 4 650 529;455;918;696 19
325601 1007 3 867 312;904;1384 16
325638 1008 4 712 571;539;1150;590 13
325881 1009 2 589 652;526 1
326509 1010 3 473 673;239;506 6
326616 1011 7 466 380;312;534;165;736;428;709 1
327273 1012 2 766 1219;313 1
327418 1013 8 746 720;1155;1247;201;562;1264;410;407 4
327507 1014 3 733 1346;303;551 61
327792 1015 3 508 1205;185;135 7
328548 1016 2 422 640;204 1
330271 1017 1 609 609 1
330469 1018 2 399 314;484 5
330574 1019 3 555 445;569;651 22
331726 1020 1 961 961 3
331901 1021 3 826 1157;277;1044 2
331934 1022 5 855 1145;600;508;852;1171 1
333522 1023 1 774 774 5
334091 1024 1 584 584 9
334730 1025 2 515 195;835 179
334847 1026 5 751 1270;585;1133;397;370 1
334884 1027 3 629 455;766;666 20
334945 1028 3 515 626;383;537 1
336114 1029 4 700 652;445;468;1237 5
336822 1030 2 510 659;362 1
337080 1031 1 1357 1357 1
342421 1032 2 400 540;261 1
343447 1033 3 463 851;119;420 2
344948 1034 2 433 290;576 1
345229 1035 2 664 293;1035 1
345759 1036 3 643 779;104;1045 6
345899 1037 3 813 1147;320;972 1
346583 1038 1 452 452 1
346711 1039 3 778 919;628;786 3
346744 1040 3 863 1074;202;1313 316
351459 1041 4 771 664;963;1243;214 6
351550 1042 2 1014 871;1156 3
352724 1043 2 676 1198;153 9
354742 1044 6 999 796;1203;1144;856;1131;863 56
355269 1045 9 657 583;500;313;431;1089;800;887;298;1011 22
355363 1046 2 826 711;942 1
355961 1047 4 481 799;120;490;516 2
356539 1048 6 486 448;143;88;553;1124;560 31
360623 1049 6 729 1170;175;1008;828;616;577 133
362752 1050 5 847 978;336;999;1372;548 93
364578 1051 2 753 819;687 23
364592 1052 2 1073 1110;1036 50
365280 1053 1 307 307 1
365763 1054 3 662 763;324;900 118
366285 1055 4 851 579;1434;894;496 5
366405 1056 1 1192 1192 284
366420 1057 5 529 426;1137;188;647;246 29
366621 1058 5 575 650;665;754;483;323 3
366848 1059 18 644 525;219;545;988;1304;570;828;1127;653;736;398;619;343;779;289;933;541;196 9
367543 1060 2 483 895;71 1
367635 1061 1 412 412 2
368903 1062 2 585 156;1014 2
369264 1063 2 308 228;388 32
369282 1064 6 827 1103;1026;632;420;784;998 2
369311 1065 3 832 1112;503;882 3
369336 1066 5 768 1344;457;847;718;474 114
369350 1067 2 524 163;884 1
369444 1068 4 769 597;478;1223;778 3
369505 1069 12 648 502;876;1138;266;731;496;344;405;450;678;648;1244 21
369524 1070 3 848 1228;749;568 27
369586 1071 2 970 828;1112 24
369751 1072 1 911 911 6
369801 1073 27 682 465;245;539;800;436;1354;936;297;654;873;581;632;493;872;201;182;888;673;918;187;1144;637;356;1322;888;695;1135 25
369836 1074 9 583 1251;142;847;756;538;762;193;507;251 24
369841 1075 2 690 1095;284 22
369987 1076 16 558 943;944;430;1073;314;623;391;426;985;806;366;462;384;224;324;241 5
369998 1077 36 583 441;671;568;208;822;284;335;629;202;353;457;1277;1077;391;266;748;765;451;831;1382;499;503;229;69;354;707;927;954;115;864;454;436;899;809;587;434 10
370078 1078 1 865 865 89
370254 1079 1 442 442 2
370487 1080 20 663 1153;661;956;694;811;1036;572;552;231;598;63;720;681;928;376;472;760;526;926;540 142
370806 1081 6 799 423;1431;878;759;515;786 2
370999 1082 19 565 516;392;610;129;1266;1206;246;334;340;309;727;113;607;1140;636;118;1282;64;702 1
371122 1083 9 877 1011;724;554;1089;843;1150;1062;1254;208 41
371491 1084 8 824 668;605;429;583;1238;1369;460;1238 1
371605 1085 2 320 307;332 1
371640 1086 1 489 489 1
371673 1087 3 803 852;972;585 36
372038 1088 4 988 1426;376;674;1477 171
372251 1089 14 567 140;70;1039;646;1066;395;284;735;448;377;200;490;863;1183 1
372254 1090 3 533 765;70;763 1
372416 1091 4 535 447;242;612;838 1
372978 1092 1 466 466 2
372996 1093 5 416 289;116;511;460;702 4
373001 1094 4 679 380;273;803;1259 4
373012 1095 2 752 1100;403 9
373034 1096 2 514 667;362 3
373065 1097 2 685 870;500 1
373135 1098 3 583 817;67;865 1
373274 1099 2 1146 1042;1251 7
373303 1100 5 700 1217;467;753;779;285 13
373617 1101 21 632 210;446;838;662;1392;553;435;583;488;446;651;687;263;930;87;854;996;1163;196;340;1055 1
373972 1102 4 647 614;851;739;385 16
374285 1103 7 631 195;451;726;833;625;608;976 2
375144 1104 2 381 385;377 4
375378 1105 4 603 343;800;726;544 1
375400 1106 15 645 535;587;732;585;842;220;436;553;393;570;609;1035;485;1336;756 1
