taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
  848  21700   26   62   872  84 17
  849  21700   26   62  1241  84 17
  850  21700   26   62   897  84 17
  851  21700   26   62  2014  84 17
  852  21700   26   62  1173  84 17
  853  21715   27    1   570 331 45
  854  21720   28    1   268   1  8
  855  21807   29  176  1034 176 30
  856  21807   29  176  1494 176 30
  857  21807   29  176  4405 176 30
  858  21807   29  176  2948 176 30
  859  21807   29  176   464 176 30
  860  21807   29  176  2371 176 30
  861  21807   29  176  1143 176 30
  862  21807   29  176  1690 176 30
  863  21807   29  176  4146 176 30
  864  21807   29  176  1793 176 30
  865  21807   29  176  1639 176 30
  866  21807   29  176  1421 176 30
  867  21807   29  176  3327 176 30
  868  21807   29  176   956 176 30
  869  21807   29  176   474 176 30
  870  21807   29  176  1989 176 30
  871  21807   29  176  2246 176 30
  872  21807   29  176   863 176 30
  873  21807   29  176  2550 176 30
  874  21807   29  176  1716 176 30
  875  21807   29  176  1440 176 30
  876  21807   29  176  2329 176 30
  877  21807   29  176  1841 176 30
  878  21807   29  176  1614 176 30
  879  21807   29  176  2459 176 30
  880  21807   29  176  1450 176 30
  881  21807   29  176  1528 176 30
  882  21807   29  176  1725 176 30
  883  21807   29  176   853 176 30
  884  21807   29  176   489 176 30
  885  21807   29  176   357 176 30
  886  21807   29  176   802 176 30
  887  21807   29  176   609 176 30
  888  21807   29  176   729 176 30
  889  21807   29  176  1483 176 30
  890  21807   29  176  1613 176 30
  891  21807   29  176  5239 176 30
  892  21807   29  176   420 176 30
  893  21807   29  176  3104 176 30
  894  21807   29  176  2920 176 30
  895  21807   29  176  4404 176 30
  896  21807   29  176  3004 176 30
  897  21807   29  176   580 176 30
  898  21807   29  176  1136 176 30
  899  21807   29  176   595 176 30
  900  21807   29  176  2289 176 30
  901  21807   29  176   701 176 30
  902  21807   29  176  1502 176 30
  903  21807   29  176   504 176 30
  904  21807   29  176  2301 176 30
  905  21807   29  176   749 176 30
  906  21807   29  176   684 176 30
  907  21807   29  176  5330 176 30
  908  21807   29  176  2355 176 30
  909  21807   29  176   219 176 30
  910  21807   29  176  1527 176 30
  911  21807   29  176  1963 176 30
  912  21807   29  176  4532 176 30
  913  21807   29  176   941 176 30
  914  21807   29  176   706 176 30
  915  21807   29  176  3732 176 30
  916  21807   29  176  2856 176 30
  917  21807   29  176  2308 176 30
  918  21807   29  176  2453 176 30
  919  21807   29  176   956 176 30
  920  21807   29  176   873 176 30
  921  21807   29  176  1396 176 30
  922  21807   29  176   862 176 30
  923  21807   29  176  1006 176 30
  924  21807   29  176  1839 176 30
  925  21807   29  176   574 176 30
  926  21807   29  176  1475 176 30
  927  21807   29  176   251 176 30
  928  21807   29  176  1813 176 30
  929  21807   29  176   910 176 30
  930  21807   29  176   743 176 30
  931  21807   29  176   629 176 30
  932  21807   29  176  4060 176 30
  933  21807   29  176  1788 176 30
  934  21807   29  176  1420 176 30
  935  21807   29  176  1258 176 30
  936  21807   29  176  1901 176 30
  937  21807   29  176  1240 176 30
  938  21807   29  176  2166 176 30
  939  21807   29  176  2203 176 30
  940  21807   29  176  2431 176 30
  941  21807   29  176  2334 176 30
  942  21807   29  176   314 176 30
  943  21807   29  176  3742 176 30
  944  21807   29  176  3081 176 30
  945  21807   29  176  4013 176 30
  946  21807   29  176  1516 176 30
  947  21807   29  176  1282 176 30
  948  21807   29  176  4126 176 30
  949  21807   29  176   740 176 30
  950  21807   29  176  4063 176 30
  951  21807   29  176   884 176 30
  952  21807   29  176 15268 176 30
  953  21807   29  176  3660 176 30
  954  21807   29  176  3112 176 30
  955  21807   29  176  1373 176 30
  956  21807   29  176  2351 176 30
  957  21807   29  176  1758 176 30
  958  21807   29  176  2104 176 30
  959  21807   29  176  2398 176 30
  960  21807   29  176  1460 176 30
  961  21807   29  176  2164 176 30
  962  21807   29  176  1795 176 30
  963  21807   29  176   983 176 30
  964  21807   29  176   605 176 30
  965  21807   29  176  1652 176 30
  966  21807   29  176  3189 176 30
  967  21807   29  176   379 176 30
  968  21807   29  176  1086 176 30
  969  21807   29  176  1117 176 30
  970  21807   29  176  2534 176 30
  971  21807   29  176   554 176 30
  972  21807   29  176  3391 176 30
  973  21807   29  176  1598 176 30
  974  21807   29  176  6183 176 30
  975  21807   29  176  1901 176 30
  976  21807   29  176  1863 176 30
  977  21807   29  176  3276 176 30
  978  21807   29  176   888 176 30
  979  21807   29  176  1948 176 30
  980  21807   29  176  5001 176 30
  981  21807   29  176  1444 176 30
  982  21807   29  176   717 176 30
  983  21807   29  176  1445 176 30
  984  21807   29  176   666 176 30
  985  21807   29  176   883 176 30
  986  21807   29  176  2012 176 30
  987  21807   29  176  2250 176 30
  988  21807   29  176  3571 176 30
  989  21807   29  176   561 176 30
  990  21807   29  176  1106 176 30
  991  21807   29  176  2032 176 30
  992  21807   29  176  1878 176 30
  993  21807   29  176  1264 176 30
  994  21807   29  176  3231 176 30
  995  21807   29  176  4915 176 30
  996  21807   29  176   713 176 30
  997  21807   29  176  1259 176 30
  998  21807   29  176   704 176 30
  999  21807   29  176  4695 176 30
 1000  21807   29  176  2624 176 30
 1001  21807   29  176  1222 176 30
 1002  21807   29  176  3322 176 30
 1003  21807   29  176  2987 176 30
 1004  21807   29  176  6702 176 30
 1005  21807   29  176  1772 176 30
 1006  21807   29  176  1805 176 30
 1007  21807   29  176  2109 176 30
 1008  21807   29  176  1421 176 30
 1009  21807   29  176  1231 176 30
 1010  21807   29  176  1338 176 30
 1011  21807   29  176  2189 176 30
 1012  21807   29  176  4516 176 30
 1013  21807   29  176  3234 176 30
 1014  21807   29  176   739 176 30
 1015  21807   29  176  1315 176 30
 1016  21807   29  176   684 176 30
 1017  21807   29  176  1536 176 30
 1018  21807   29  176  1881 176 30
 1019  21807   29  176  1534 176 30
 1020  21807   29  176  2235 176 30
 1021  21807   29  176  3040 176 30
 1022  21807   29  176   774 176 30
 1023  21807   29  176  1000 176 30
 1024  21807   29  176  2123 176 30
 1025  21807   29  176   745 176 30
 1026  21807   29  176  2524 176 30
 1027  21807   29  176  2875 176 30
 1028  21807   29  176  3104 176 30
 1029  21807   29  176   744 176 30
 1030  21807   29  176  4405 176 30
 1031  22075   30    2   399   2 20
 1032  22075   30    2   283   2 20
 1033  22163   31   30  3864   1  8
 1034  22163   31   30  2149   1  8
 1035  22163   31   30  2061   1  8
 1036  22163   31   30  2284   1  8
 1037  22163   31   30  3108   1  8
 1038  22163   31   30  1197   1  8
 1039  22163   31   30   881   1  8
 1040  22163   31   30  1544   1  8
 1041  22163   31   30  1206   1  8
 1042  22163   31   30  2331   1  8
 1043  22163   31   30  1356   1  8
 1044  22163   31   30  2861   1  8
 1045  22163   31   30  1709   1  8
 1046  22163   31   30   768   1  8
 1047  22163   31   30  1397   1  8
 1048  22163   31   30  2854   1  8
 1049  22163   31   30  3201   1  8
 1050  22163   31   30  3108   1  8
 1051  22163   31   30  4194   1  8
 1052  22163   31   30  1794   1  8
 1053  22163   31   30  2325   1  8
 1054  22163   31   30  1166   1  8
 1055  22163   31   30  1806   1  8
 1056  22163   31   30   459   1  8
 1057  22163   31   30   949   1  8
 1058  22163   31   30  1197   1  8
 1059  22163   31   30  2970   1  8
 1060  22163   31   30  1506   1  8
 1061  22163   31   30  1581   1  8
 1062  22163   31   30   145   1  8
 1063  22376   32    3   863   2 20
 1064  22376   32    3  1645   2 20
 1065  22376   32    3  1448   2 20
 1066  22515   33    1   725   8 24
 1067  22733   34    4  1419   1  8
 1068  22733   34    4  1975   1  8
 1069  22733   34    4  1045   1  8
 1070  22733   34    4   261   1  8
 1071  23365   35    1   160   5 50
 1072  23455   36   19  2114  12 19
 1073  23455   36   19  3026  12 19
 1074  23455   36   19   939  12 19
 1075  23455   36   19   564  12 19
 1076  23455   36   19  1670  12 19
 1077  23455   36   19  1362  12 19
 1078  23455   36   19  1065  12 19
 1079  23455   36   19   528  12 19
 1080  23455   36   19   508  12 19
 1081  23455   36   19  3031  12 19
 1082  23455   36   19   415  12 19
 1083  23455   36   19  1345  12 19
 1084  23455   36   19  1316  12 19
 1085  23455   36   19  3535  12 19
 1086  23455   36   19   585  12 19
 1087  23455   36   19  1293  12 19
 1088  23455   36   19   695  12 19
 1089  23455   36   19  1255  12 19
 1090  23455   36   19  1846  12 19
 1091  23467   37    1  3619   2 20
 1092  23692   38    1    21  11 47
 1093  23694   39    1    12   2 20
 1094  24125   40   38   681   2 20
 1095  24125   40   38  2029   2 20
 1096  24125   40   38   860   2 20
 1097  24125   40   38  2796   2 20
 1098  24125   40   38  1291   2 20
 1099  24125   40   38   465   2 20
 1100  24125   40   38  1248   2 20
 1101  24125   40   38  2151   2 20
 1102  24125   40   38  1494   2 20
 1103  24125   40   38  1868   2 20
 1104  24125   40   38  1194   2 20
 1105  24125   40   38  3531   2 20
 1106  24125   40   38  4153   2 20
 1107  24125   40   38  1781   2 20
 1108  24125   40   38  5208   2 20
 1109  24125   40   38  4265   2 20
 1110  24125   40   38   662   2 20
 1111  24125   40   38   497   2 20
 1112  24125   40   38  1441   2 20
 1113  24125   40   38  1634   2 20
 1114  24125   40   38  1530   2 20
 1115  24125   40   38  1446   2 20
 1116  24125   40   38  3323   2 20
 1117  24125   40   38   410   2 20
 1118  24125   40   38   479   2 20
 1119  24125   40   38  2947   2 20
 1120  24125   40   38  1558   2 20
 1121  24125   40   38  4629   2 20
 1122  24125   40   38  4105   2 20
 1123  24125   40   38  1436   2 20
 1124  24125   40   38  4640   2 20
 1125  24125   40   38  2434   2 20
 1126  24125   40   38  2120   2 20
 1127  24125   40   38  6859   2 20
 1128  24125   40   38  3640   2 20
 1129  24125   40   38  3823   2 20
 1130  24125   40   38   684   2 20
 1131  24125   40   38  5461   2 20
 1132  24421   41    1   250   1  8
 1133  24577   42    1   639  72 20
 1134  24700   43    1    95  45 25
 1135  24858   44    9  1320   2 20
 1136  24858   44    9  1019   2 20
 1137  24858   44    9  2252   2 20
 1138  24858   44    9  3748   2 20
 1139  24858   44    9  1789   2 20
 1140  24858   44    9  2586   2 20
 1141  24858   44    9   451   2 20
 1142  24858   44    9   844   2 20
 1143  24858   44    9  3209   2 20
 1144  24889   45    5  1801   2 20
 1145  24889   45    5  3391   2 20
 1146  24889   45    5   500   2 20
 1147  24889   45    5  1496   2 20
 1148  24889   45    5  1322   2 20
 1149  25517   46    1   119   4 41
 1150  25621   47   90   683  13 37
 1151  25621   47   90  2675  13 37
 1152  25621   47   90  2524  13 37
 1153  25621   47   90  2382  13 37
 1154  25621   47   90  1514  13 37
 1155  25621   47   90   676  13 37
 1156  25621   47   90  3273  13 37
 1157  25621   47   90   850  13 37
 1158  25621   47   90  1148  13 37
 1159  25621   47   90 13846  13 37
 1160  25621   47   90   779  13 37
 1161  25621   47   90  2551  13 37
 1162  25621   47   90  1189  13 37
 1163  25621   47   90  1489  13 37
 1164  25621   47   90   589  13 37
 1165  25621   47   90  2284  13 37
 1166  25621   47   90  3161  13 37
 1167  25621   47   90 11784  13 37
 1168  25621   47   90  1650  13 37
 1169  25621   47   90  1983  13 37
 1170  25621   47   90  1548  13 37
 1171  25621   47   90  4640  13 37
 1172  25621   47   90  4631  13 37
 1173  25621   47   90  1763  13 37
 1174  25621   47   90   813  13 37
 1175  25621   47   90  2591  13 37
 1176  25621   47   90  2304  13 37
 1177  25621   47   90  4140  13 37
 1178  25621   47   90   997  13 37
 1179  25621   47   90  1128  13 37
 1180  25621   47   90  1984  13 37
 1181  25621   47   90  1487  13 37
 1182  25621   47   90  2087  13 37
 1183  25621   47   90   523  13 37
 1184  25621   47   90  2086  13 37
 1185  25621   47   90  2189  13 37
 1186  25621   47   90  2255  13 37
 1187  25621   47   90  1489  13 37
 1188  25621   47   90  1849  13 37
 1189  25621   47   90  1186  13 37
 1190  25621   47   90  1884  13 37
 1191  25621   47   90   981  13 37
 1192  25621   47   90   639  13 37
 1193  25621   47   90   924  13 37
 1194  25621   47   90  2223  13 37
 1195  25621   47   90  3439  13 37
 1196  25621   47   90  5554  13 37
 1197  25621   47   90  2644  13 37
 1198  25621   47   90   432  13 37
 1199  25621   47   90   586  13 37
 1200  25621   47   90   479  13 37
 1201  25621   47   90   777  13 37
 1202  25621   47   90  1269  13 37
 1203  25621   47   90  1764  13 37
 1204  25621   47   90  1107  13 37
 1205  25621   47   90  2002  13 37
 1206  25621   47   90  1820  13 37
 1207  25621   47   90  1308  13 37
 1208  25621   47   90  1270  13 37
 1209  25621   47   90  2047  13 37
 1210  25621   47   90  6042  13 37
 1211  25621   47   90  2166  13 37
 1212  25621   47   90  2283  13 37
 1213  25621   47   90  2060  13 37
 1214  25621   47   90   783  13 37
 1215  25621   47   90  1414  13 37
 1216  25621   47   90  1093  13 37
 1217  25621   47   90  2530  13 37
 1218  25621   47   90  1708  13 37
 1219  25621   47   90  2193  13 37
 1220  25621   47   90  1273  13 37
 1221  25621   47   90  2049  13 37
 1222  25621   47   90  1143  13 37
 1223  25621   47   90  1428  13 37
 1224  25621   47   90   632  13 37
 1225  25621   47   90   804  13 37
 1226  25621   47   90  6304  13 37
 1227  25621   47   90  1147  13 37
 1228  25621   47   90   396  13 37
 1229  25621   47   90   917  13 37
 1230  25621   47   90  1208  13 37
 1231  25621   47   90  1183  13 37
 1232  25621   47   90   992  13 37
 1233  25621   47   90  5093  13 37
 1234  25621   47   90  2110  13 37
 1235  25621   47   90  2215  13 37
 1236  25621   47   90  1512  13 37
 1237  25621   47   90   731  13 37
 1238  25621   47   90  1523  13 37
 1239  25621   47   90  1488  13 37
 1240  25639   48  102  1504   1  8
 1241  25639   48  102  2524   1  8
 1242  25639   48  102   854   1  8
 1243  25639   48  102   716   1  8
 1244  25639   48  102   895   1  8
 1245  25639   48  102  6397   1  8
 1246  25639   48  102  5616   1  8
 1247  25639   48  102   991   1  8
 1248  25639   48  102   585   1  8
 1249  25639   48  102   740   1  8
 1250  25639   48  102  1340   1  8
